ID	Name	GPR	Subsystem	Reaction	Reaction_eq	Lb	Ub	Metabolites	Coefficient	Source
Kidney_MAR06505			Transport reactions	Kidney_MAM02842c <=> Kidney_MAM02842e	riboflavin <=> riboflavin	-1000	1000	['Kidney_MAM02842c', 'Kidney_MAM02842e']	[-1.0, 1.0]	Transport reactions
Kidney_MAR06986			Transport reactions	Kidney_MAM02183c <=> Kidney_MAM02183x	isocitrate <=> isocitrate	-1000	1000	['Kidney_MAM02183c', 'Kidney_MAM02183x']	[-1.0, 1.0]	Transport reactions
Kidney_MAR07705			Transport reactions	Kidney_MAM01998c => Kidney_MAM01998x	glycolate => glycolate	0	1000	['Kidney_MAM01998c', 'Kidney_MAM01998x']	[-1.0, 1.0]	Transport reactions
Kidney_MAR07782			Transport reactions	Kidney_MAM01285c <=> Kidney_MAM01285x	ADP <=> ADP	-1000	1000	['Kidney_MAM01285c', 'Kidney_MAM01285x']	[-1.0, 1.0]	Transport reactions
Kidney_MAR07783			Transport reactions	Kidney_MAM01334c <=> Kidney_MAM01334x	AMP <=> AMP	-1000	1000	['Kidney_MAM01334c', 'Kidney_MAM01334x']	[-1.0, 1.0]	Transport reactions
Kidney_MAR07799		ENSG00000033627 or ENSG00000047249 or ENSG00000071553 or ENSG00000105929 or ENSG00000110719 or ENSG00000117410 or ENSG00000147614 or ENSG00000159720 or ENSG00000185344 or ENSG00000185883	Transport reactions	Kidney_MAM01371c + 3.0 Kidney_MAM02039c + Kidney_MAM02040c => Kidney_MAM01285c + 4.0 Kidney_MAM02039l + Kidney_MAM02751c	ATP + 3.0 H+ + H2O => ADP + 4.0 H+ + Pi	0	1000	['Kidney_MAM01285c', 'Kidney_MAM01371c', 'Kidney_MAM02039c', 'Kidney_MAM02039l', 'Kidney_MAM02040c', 'Kidney_MAM02751c']	[1.0, -1.0, -3.0, 4.0, -1.0, 1.0]	Transport reactions
Kidney_MAR08618			Transport reactions	Kidney_MAM01368c <=> Kidney_MAM01368e	ascorbate <=> ascorbate	-1000	1000	['Kidney_MAM01368c', 'Kidney_MAM01368e']	[-1.0, 1.0]	Transport reactions
Kidney_MAR08657			Transport reactions	Kidney_MAM01513c <=> Kidney_MAM01513m	choline <=> choline	-1000	1000	['Kidney_MAM01513c', 'Kidney_MAM01513m']	[-1.0, 1.0]	Transport reactions
Kidney_MAR08891			Transport reactions	Kidney_MAM02914c => Kidney_MAM02914m	sn-glycerol-3-phosphate => sn-glycerol-3-phosphate	0	1000	['Kidney_MAM02914c', 'Kidney_MAM02914m']	[-1.0, 1.0]	Transport reactions
Kidney_MAR08991	Transport of Ubiquinol into Lymph		Transport reactions	Kidney_MAM03102c <=> Kidney_MAM03102e	ubiquinol <=> ubiquinol	-1000	1000	['Kidney_MAM03102c', 'Kidney_MAM03102e']	[-1.0, 1.0]	Transport reactions
Kidney_MAR08995	Secretion of Taurine		Transport reactions	Kidney_MAM02961c => Kidney_MAM02961e	taurine => taurine	0	1000	['Kidney_MAM02961c', 'Kidney_MAM02961e']	[-1.0, 1.0]	Transport reactions
Kidney_MAR09057	Transport of (R)-Pantothenate		Transport reactions	Kidney_MAM02680e <=> Kidney_MAM02680c	pantothenate <=> pantothenate	-1000	1000	['Kidney_MAM02680c', 'Kidney_MAM02680e']	[1.0, -1.0]	Transport reactions
Kidney_MAR09274	Transport of L-Kynurenine	ENSG00000149150 or ENSG00000167703	Transport reactions	Kidney_MAM02319e <=> Kidney_MAM02319c	kynurenine <=> kynurenine	-1000	1000	['Kidney_MAM02319c', 'Kidney_MAM02319e']	[1.0, -1.0]	Transport reactions
Kidney_MAR09821	Transport of Carnosine		Transport reactions	Kidney_MAM01423e <=> Kidney_MAM01423c	carnosine <=> carnosine	-1000	1000	['Kidney_MAM01423c', 'Kidney_MAM01423e']	[1.0, -1.0]	Transport reactions
Kidney_MAR09826	Transport of Dimethylglycine		Transport reactions	Kidney_MAM01708e <=> Kidney_MAM01708c	dimethylglycine <=> dimethylglycine	-1000	1000	['Kidney_MAM01708c', 'Kidney_MAM01708e']	[1.0, -1.0]	Transport reactions
Kidney_MAR09833	Transport of Xanthine		Transport reactions	Kidney_MAM03148e <=> Kidney_MAM03148c	xanthine <=> xanthine	-1000	1000	['Kidney_MAM03148c', 'Kidney_MAM03148e']	[1.0, -1.0]	Transport reactions
Kidney_MAR09835	Transport of Xanthosine		Transport reactions	Kidney_MAM03149e <=> Kidney_MAM03149c	xanthosine <=> xanthosine	-1000	1000	['Kidney_MAM03149c', 'Kidney_MAM03149e']	[1.0, -1.0]	Transport reactions
Kidney_MAR09928	Transport of Cis-Aconitate, Extracellular		Transport reactions	Kidney_MAM01580c + 3.0 Kidney_MAM02519c <=> Kidney_MAM01580e + 3.0 Kidney_MAM02519e	cis-aconitate + 3.0 Na+ <=> cis-aconitate + 3.0 Na+	-1000	1000	['Kidney_MAM01580c', 'Kidney_MAM02519c', 'Kidney_MAM02519e', 'Kidney_MAM01580e']	[-1.0, -3.0, 3.0, 1.0]	Transport reactions
Kidney_MAR09984	Transport of 5, 6-Dihydrouracil, Diffusion		Transport reactions	Kidney_MAM01052c <=> Kidney_MAM01052e	5,6-Dihydrouracil <=> 5,6-Dihydrouracil	-1000	1000	['Kidney_MAM01052c', 'Kidney_MAM01052e']	[-1.0, 1.0]	Transport reactions
Kidney_MAR10003	Transport of Allantoin		Transport reactions	Kidney_MAM01313c <=> Kidney_MAM01313e	allantoin <=> allantoin	-1000	1000	['Kidney_MAM01313c', 'Kidney_MAM01313e']	[-1.0, 1.0]	Transport reactions
Kidney_MAR10366	Transport of Methylmalonate, Antiport with Phsophate		Transport reactions	Kidney_MAM02479c + Kidney_MAM02751e <=> Kidney_MAM02479e + Kidney_MAM02751c	methylmalonate + Pi <=> methylmalonate + Pi	-1000	1000	['Kidney_MAM02479c', 'Kidney_MAM02751c', 'Kidney_MAM02751e', 'Kidney_MAM02479e']	[-1.0, 1.0, -1.0, 1.0]	Transport reactions
Kidney_MAR10390	Transport of N-Acetyl-L-Aspartate		Transport reactions	3.0 Kidney_MAM02519c + Kidney_MAM02532c <=> 3.0 Kidney_MAM02519e + Kidney_MAM02532e	3.0 Na+ + N-acetyl-L-aspartate <=> 3.0 Na+ + N-acetyl-L-aspartate	-1000	1000	['Kidney_MAM02519c', 'Kidney_MAM02519e', 'Kidney_MAM02532c', 'Kidney_MAM02532e']	[-3.0, 3.0, -1.0, 1.0]	Transport reactions
Kidney_MAR10486	Transport of Glycylproline		Transport reactions	Kidney_MAM03630c <=> Kidney_MAM03630e	Glycylproline <=> Glycylproline	-1000	1000	['Kidney_MAM03630e', 'Kidney_MAM03630c']	[1.0, -1.0]	Transport reactions
Liver_MAR00061	Acetate Mitochondrial Transport via Proton Symport		Transport reactions	Liver_MAM01252c + Liver_MAM02039c <=> Liver_MAM01252m + Liver_MAM02039m	acetate + H+ <=> acetate + H+	-1000	1000	['Liver_MAM01252c', 'Liver_MAM01252m', 'Liver_MAM02039c', 'Liver_MAM02039m']	[-1.0, 1.0, -1.0, 1.0]	Transport reactions
Liver_MAR00182			Transport reactions	Liver_MAM01650c <=> Liver_MAM01650m	decanoyl-CoA <=> decanoyl-CoA	-1000	1000	['Liver_MAM01650c', 'Liver_MAM01650m']	[-1.0, 1.0]	Transport reactions
Liver_MAR00239		ENSG00000165029	Transport reactions	Liver_MAM01371c + Liver_MAM02040c + Liver_MAM02456c => Liver_MAM01285c + Liver_MAM02039c + Liver_MAM02456e + Liver_MAM02751c	ATP + H2O + margaric acid => ADP + H+ + margaric acid + Pi	0	1000	['Liver_MAM01285c', 'Liver_MAM01371c', 'Liver_MAM02039c', 'Liver_MAM02040c', 'Liver_MAM02456c', 'Liver_MAM02456e', 'Liver_MAM02751c']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	Transport reactions
Liver_MAR00399		ENSG00000165029	Transport reactions	Liver_MAM01371c + Liver_MAM02040c + Liver_MAM02387c => Liver_MAM01285c + Liver_MAM02039c + Liver_MAM02387e + Liver_MAM02751c	ATP + H2O + linoleate => ADP + H+ + linoleate + Pi	0	1000	['Liver_MAM01285c', 'Liver_MAM01371c', 'Liver_MAM02039c', 'Liver_MAM02040c', 'Liver_MAM02387c', 'Liver_MAM02387e', 'Liver_MAM02751c']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	Transport reactions
Liver_MAR01095			Transport reactions	Liver_MAM02039c <=> Liver_MAM02039n	H+ <=> H+	-1000	1000	['Liver_MAM02039c', 'Liver_MAM02039n']	[-1.0, 1.0]	Transport reactions
Liver_MAR01377	Glucose Transport via Membrane Vesicle		Transport reactions	Liver_MAM01965r => Liver_MAM01965e	glucose => glucose	0	1000	['Liver_MAM01965r', 'Liver_MAM01965e']	[-1.0, 1.0]	Transport reactions
Liver_MAR01381	L-Glutamine Transport via Electroneutral Transporter		Transport reactions	Liver_MAM01975c => Liver_MAM01975m	glutamine => glutamine	0	1000	['Liver_MAM01975c', 'Liver_MAM01975m']	[-1.0, 1.0]	Transport reactions
Liver_MAR01485	Transport of L-Lactate via Diffusion, Mitochondrial	ENSG00000103569	Transport reactions	Liver_MAM02403c => Liver_MAM02403m	L-lactate => L-lactate	0	1000	['Liver_MAM02403c', 'Liver_MAM02403m']	[-1.0, 1.0]	Transport reactions
Liver_MAR01994			Transport reactions	Liver_MAM00295c => Liver_MAM00295m	11-deoxycortisol => 11-deoxycortisol	0	1000	['Liver_MAM00295c', 'Liver_MAM00295m']	[-1.0, 1.0]	Transport reactions
Liver_MAR02299	Vesicular Transport		Transport reactions	Liver_MAM03101c => Liver_MAM03101m	tyrosine => tyrosine	0	1000	['Liver_MAM03101c', 'Liver_MAM03101m']	[-1.0, 1.0]	Transport reactions
Liver_MAR03946			Transport reactions	Liver_MAM02041c <=> Liver_MAM02041m	H2O2 <=> H2O2	-1000	1000	['Liver_MAM02041c', 'Liver_MAM02041m']	[-1.0, 1.0]	Transport reactions
Liver_MAR04844		ENSG00000169710	Transport reactions	Liver_MAM01280c + Liver_MAM02170e <=> Liver_MAM01280e + Liver_MAM02170c	adenosine + inosine <=> adenosine + inosine	-1000	1000	['Liver_MAM01280c', 'Liver_MAM01280e', 'Liver_MAM02170c', 'Liver_MAM02170e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR04861		ENSG00000151229	Transport reactions	Liver_MAM02171c <=> Liver_MAM02171e	inositol <=> inositol	-1000	1000	['Liver_MAM02171c', 'Liver_MAM02171e']	[-1.0, 1.0]	Transport reactions
Liver_MAR04894			Transport reactions	Liver_MAM02630c <=> Liver_MAM02630r	O2 <=> O2	-1000	1000	['Liver_MAM02630c', 'Liver_MAM02630r']	[-1.0, 1.0]	Transport reactions
Liver_MAR04898			Transport reactions	Liver_MAM02630c <=> Liver_MAM02630m	O2 <=> O2	-1000	1000	['Liver_MAM02630c', 'Liver_MAM02630m']	[-1.0, 1.0]	Transport reactions
Liver_MAR04924			Transport reactions	Liver_MAM01596c <=> Liver_MAM01596x	CO2 <=> CO2	-1000	1000	['Liver_MAM01596c', 'Liver_MAM01596x']	[-1.0, 1.0]	Transport reactions
Liver_MAR04969			Transport reactions	Liver_MAM02583c <=> Liver_MAM02583e	nicotinamide <=> nicotinamide	-1000	1000	['Liver_MAM02583c', 'Liver_MAM02583e']	[-1.0, 1.0]	Transport reactions
Liver_MAR05096			Transport reactions	Liver_MAM01369c => Liver_MAM01369m	asparagine => asparagine	0	1000	['Liver_MAM01369c', 'Liver_MAM01369m']	[-1.0, 1.0]	Transport reactions
Liver_MAR05112			Transport reactions	Liver_MAM02471c => Liver_MAM02471m	methionine => methionine	0	1000	['Liver_MAM02471c', 'Liver_MAM02471m']	[-1.0, 1.0]	Transport reactions
Liver_MAR05116			Transport reactions	Liver_MAM02039i + Liver_MAM02724m => Liver_MAM02039m + Liver_MAM02724c	H+ + phenylalanine => H+ + phenylalanine	0	1000	['Liver_MAM02039m', 'Liver_MAM02724c', 'Liver_MAM02724m', 'Liver_MAM02039i']	[1.0, 1.0, -1.0, -1.0]	Transport reactions
Liver_MAR05121			Transport reactions	Liver_MAM01628c => Liver_MAM01628m	cysteine => cysteine	0	1000	['Liver_MAM01628c', 'Liver_MAM01628m']	[-1.0, 1.0]	Transport reactions
Liver_MAR05422			Transport reactions	Liver_MAM02759c <=> Liver_MAM02759n	PPi <=> PPi	-1000	1000	['Liver_MAM02759c', 'Liver_MAM02759n']	[-1.0, 1.0]	Transport reactions
Liver_MAR05426			Transport reactions	Liver_MAM01253c + Liver_MAM02819m <=> Liver_MAM01253m + Liver_MAM02819c	acetoacetate + pyruvate <=> acetoacetate + pyruvate	-1000	1000	['Liver_MAM01253c', 'Liver_MAM01253m', 'Liver_MAM02819c', 'Liver_MAM02819m']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR05453			Transport reactions	Liver_MAM02519c <=> Liver_MAM02519x	Na+ <=> Na+	-1000	1000	['Liver_MAM02519c', 'Liver_MAM02519x']	[-1.0, 1.0]	Transport reactions
Liver_MAR05467		ENSG00000103257	Transport reactions	Liver_MAM01986c + Liver_MAM02770e <=> Liver_MAM01986e + Liver_MAM02770c	glycine + proline <=> glycine + proline	-1000	1000	['Liver_MAM01986c', 'Liver_MAM01986e', 'Liver_MAM02770c', 'Liver_MAM02770e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR05468		ENSG00000103257	Transport reactions	Liver_MAM01369c + Liver_MAM01986e <=> Liver_MAM01369e + Liver_MAM01986c	asparagine + glycine <=> asparagine + glycine	-1000	1000	['Liver_MAM01369c', 'Liver_MAM01369e', 'Liver_MAM01986c', 'Liver_MAM01986e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR05565		ENSG00000103257	Transport reactions	Liver_MAM02770c + Liver_MAM02993e <=> Liver_MAM02770e + Liver_MAM02993c	proline + threonine <=> proline + threonine	-1000	1000	['Liver_MAM02770c', 'Liver_MAM02770e', 'Liver_MAM02993c', 'Liver_MAM02993e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR05588		ENSG00000103064 or ENSG00000103257	Transport reactions	Liver_MAM01975c + Liver_MAM01986e + Liver_MAM02519e => Liver_MAM01975e + Liver_MAM01986c + Liver_MAM02519c	glutamine + glycine + Na+ => glutamine + glycine + Na+	0	1000	['Liver_MAM01975c', 'Liver_MAM01975e', 'Liver_MAM01986c', 'Liver_MAM01986e', 'Liver_MAM02519c', 'Liver_MAM02519e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Liver_MAR05597		ENSG00000103064 or ENSG00000103257	Transport reactions	Liver_MAM01369c + Liver_MAM01986e + Liver_MAM02519e => Liver_MAM01369e + Liver_MAM01986c + Liver_MAM02519c	asparagine + glycine + Na+ => asparagine + glycine + Na+	0	1000	['Liver_MAM01369c', 'Liver_MAM01369e', 'Liver_MAM01986c', 'Liver_MAM01986e', 'Liver_MAM02519c', 'Liver_MAM02519e']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0]	Transport reactions
Liver_MAR05599		ENSG00000103064 or ENSG00000103257	Transport reactions	Liver_MAM01986e + Liver_MAM02519e + Liver_MAM02993c => Liver_MAM01986c + Liver_MAM02519c + Liver_MAM02993e	glycine + Na+ + threonine => glycine + Na+ + threonine	0	1000	['Liver_MAM01986c', 'Liver_MAM01986e', 'Liver_MAM02519c', 'Liver_MAM02519e', 'Liver_MAM02993c', 'Liver_MAM02993e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Liver_MAR05613		ENSG00000103064 or ENSG00000103257	Transport reactions	Liver_MAM01307e + Liver_MAM02519e + Liver_MAM03135c => Liver_MAM01307c + Liver_MAM02519c + Liver_MAM03135e	alanine + Na+ + valine => alanine + Na+ + valine	0	1000	['Liver_MAM01307c', 'Liver_MAM01307e', 'Liver_MAM02519c', 'Liver_MAM02519e', 'Liver_MAM03135c', 'Liver_MAM03135e']	[1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	Transport reactions
Liver_MAR06002		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM01253c + Liver_MAM01833e <=> Liver_MAM01253e + Liver_MAM01833c	acetoacetate + formate <=> acetoacetate + formate	-1000	1000	['Liver_MAM01253c', 'Liver_MAM01253e', 'Liver_MAM01833c', 'Liver_MAM01833e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06005		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM01253c + Liver_MAM02833e <=> Liver_MAM01253e + Liver_MAM02833c	acetoacetate + retinoate <=> acetoacetate + retinoate	-1000	1000	['Liver_MAM01253c', 'Liver_MAM01253e', 'Liver_MAM02833c', 'Liver_MAM02833e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06012		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM00648c + Liver_MAM01410e <=> Liver_MAM00648e + Liver_MAM01410c	2-hydroxybutyrate + butyrate <=> 2-hydroxybutyrate + butyrate	-1000	1000	['Liver_MAM00648c', 'Liver_MAM00648e', 'Liver_MAM01410c', 'Liver_MAM01410e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06028		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM01306c + Liver_MAM02833e <=> Liver_MAM01306e + Liver_MAM02833c	AKG + retinoate <=> AKG + retinoate	-1000	1000	['Liver_MAM01306c', 'Liver_MAM01306e', 'Liver_MAM02833c', 'Liver_MAM02833e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06035		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM01252c + Liver_MAM02833e <=> Liver_MAM01252e + Liver_MAM02833c	acetate + retinoate <=> acetate + retinoate	-1000	1000	['Liver_MAM01252c', 'Liver_MAM01252e', 'Liver_MAM02833c', 'Liver_MAM02833e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06039		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM01410c + Liver_MAM01833e <=> Liver_MAM01410e + Liver_MAM01833c	butyrate + formate <=> butyrate + formate	-1000	1000	['Liver_MAM01410c', 'Liver_MAM01410e', 'Liver_MAM01833c', 'Liver_MAM01833e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06040		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM01833c + Liver_MAM02833e <=> Liver_MAM01833e + Liver_MAM02833c	formate + retinoate <=> formate + retinoate	-1000	1000	['Liver_MAM01833c', 'Liver_MAM01833e', 'Liver_MAM02833c', 'Liver_MAM02833e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06044		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM02772c + Liver_MAM02833e <=> Liver_MAM02772e + Liver_MAM02833c	propanoate + retinoate <=> propanoate + retinoate	-1000	1000	['Liver_MAM02772c', 'Liver_MAM02772e', 'Liver_MAM02833c', 'Liver_MAM02833e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06051		ENSG00000100156 or ENSG00000108932 or ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190	Transport reactions	Liver_MAM01410c + Liver_MAM02833e <=> Liver_MAM01410e + Liver_MAM02833c	butyrate + retinoate <=> butyrate + retinoate	-1000	1000	['Liver_MAM01410c', 'Liver_MAM01410e', 'Liver_MAM02833c', 'Liver_MAM02833e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR06289		ENSG00000100075	Transport reactions	Liver_MAM01306m + Liver_MAM02039c + Liver_MAM02183c => Liver_MAM01306c + Liver_MAM02039m + Liver_MAM02183m	AKG + H+ + isocitrate => AKG + H+ + isocitrate	0	1000	['Liver_MAM01306c', 'Liver_MAM01306m', 'Liver_MAM02039c', 'Liver_MAM02039m', 'Liver_MAM02183c', 'Liver_MAM02183m']	[1.0, -1.0, -1.0, 1.0, -1.0, 1.0]	Transport reactions
Liver_MAR06314		ENSG00000102743 or ENSG00000120329	Transport reactions	Liver_MAM02039i + Liver_MAM02125m + Liver_MAM02658c => Liver_MAM02039m + Liver_MAM02125c + Liver_MAM02658m	H+ + histidine + ornithine => H+ + histidine + ornithine	0	1000	['Liver_MAM02039m', 'Liver_MAM02125c', 'Liver_MAM02125m', 'Liver_MAM02658c', 'Liver_MAM02658m', 'Liver_MAM02039i']	[1.0, 1.0, -1.0, -1.0, 1.0, -1.0]	Transport reactions
Liver_MAR07782			Transport reactions	Liver_MAM01285c <=> Liver_MAM01285x	ADP <=> ADP	-1000	1000	['Liver_MAM01285c', 'Liver_MAM01285x']	[-1.0, 1.0]	Transport reactions
Liver_MAR07783			Transport reactions	Liver_MAM01334c <=> Liver_MAM01334x	AMP <=> AMP	-1000	1000	['Liver_MAM01334c', 'Liver_MAM01334x']	[-1.0, 1.0]	Transport reactions
Liver_MAR07797			Transport reactions	Liver_MAM01306c <=> Liver_MAM01306x	AKG <=> AKG	-1000	1000	['Liver_MAM01306c', 'Liver_MAM01306x']	[-1.0, 1.0]	Transport reactions
Liver_MAR07799		ENSG00000033627 or ENSG00000047249 or ENSG00000071553 or ENSG00000105929 or ENSG00000110719 or ENSG00000117410 or ENSG00000147614 or ENSG00000159720 or ENSG00000185344 or ENSG00000185883	Transport reactions	Liver_MAM01371c + 3.0 Liver_MAM02039c + Liver_MAM02040c => Liver_MAM01285c + 4.0 Liver_MAM02039l + Liver_MAM02751c	ATP + 3.0 H+ + H2O => ADP + 4.0 H+ + Pi	0	1000	['Liver_MAM01285c', 'Liver_MAM01371c', 'Liver_MAM02039c', 'Liver_MAM02039l', 'Liver_MAM02040c', 'Liver_MAM02751c']	[1.0, -1.0, -3.0, 4.0, -1.0, 1.0]	Transport reactions
Liver_MAR08618			Transport reactions	Liver_MAM01368c <=> Liver_MAM01368e	ascorbate <=> ascorbate	-1000	1000	['Liver_MAM01368c', 'Liver_MAM01368e']	[-1.0, 1.0]	Transport reactions
Liver_MAR08657			Transport reactions	Liver_MAM01513c <=> Liver_MAM01513m	choline <=> choline	-1000	1000	['Liver_MAM01513c', 'Liver_MAM01513m']	[-1.0, 1.0]	Transport reactions
Liver_MAR08976	K Transport		Transport reactions	Liver_MAM02039c + Liver_MAM02200e <=> Liver_MAM02039e + Liver_MAM02200c	H+ + K+ <=> H+ + K+	-1000	1000	['Liver_MAM02039c', 'Liver_MAM02039e', 'Liver_MAM02200c', 'Liver_MAM02200e']	[-1.0, 1.0, 1.0, -1.0]	Transport reactions
Liver_MAR09004	Transport of 5-S-Methyl-5-Thioadenosine		Transport reactions	Liver_MAM01116e <=> Liver_MAM01116c	5-methylthioadenosine <=> 5-methylthioadenosine	-1000	1000	['Liver_MAM01116c', 'Liver_MAM01116e']	[1.0, -1.0]	Transport reactions
Liver_MAR09189			Transport reactions	Liver_MAM01989c <=> Liver_MAM01989e	glycodeoxycholate <=> glycodeoxycholate	-1000	1000	['Liver_MAM01989c', 'Liver_MAM01989e']	[-1.0, 1.0]	Transport reactions
Liver_MAR09274	Transport of L-Kynurenine	ENSG00000149150 or ENSG00000167703	Transport reactions	Liver_MAM02319e <=> Liver_MAM02319c	kynurenine <=> kynurenine	-1000	1000	['Liver_MAM02319c', 'Liver_MAM02319e']	[1.0, -1.0]	Transport reactions
Liver_MAR09723	Transport of 3-Hydroxyanthranilate		Transport reactions	Liver_MAM00775e <=> Liver_MAM00775c	3-hydroxyanthranilate <=> 3-hydroxyanthranilate	-1000	1000	['Liver_MAM00775c', 'Liver_MAM00775e']	[1.0, -1.0]	Transport reactions
Liver_MAR09821	Transport of Carnosine		Transport reactions	Liver_MAM01423e <=> Liver_MAM01423c	carnosine <=> carnosine	-1000	1000	['Liver_MAM01423c', 'Liver_MAM01423e']	[1.0, -1.0]	Transport reactions
Liver_MAR09830	Transport of D-Glucuronate		Transport reactions	Liver_MAM01973e <=> Liver_MAM01973c	glucuronate <=> glucuronate	-1000	1000	['Liver_MAM01973c', 'Liver_MAM01973e']	[1.0, -1.0]	Transport reactions
Liver_MAR09976	Transport of 3-Methoxytyramine, Diffusion		Transport reactions	Liver_MAM00821c <=> Liver_MAM00821e	3-methoxytyramine <=> 3-methoxytyramine	-1000	1000	['Liver_MAM00821c', 'Liver_MAM00821e']	[-1.0, 1.0]	Transport reactions
Liver_MAR09984	Transport of 5, 6-Dihydrouracil, Diffusion		Transport reactions	Liver_MAM01052c <=> Liver_MAM01052e	5,6-Dihydrouracil <=> 5,6-Dihydrouracil	-1000	1000	['Liver_MAM01052c', 'Liver_MAM01052e']	[-1.0, 1.0]	Transport reactions
Liver_MAR10364	Transport of Methylmalonate, Antiport with Sulphate		Transport reactions	Liver_MAM02479c + Liver_MAM02946e <=> Liver_MAM02479e + Liver_MAM02946c	methylmalonate + sulfate <=> methylmalonate + sulfate	-1000	1000	['Liver_MAM02479c', 'Liver_MAM02946c', 'Liver_MAM02946e', 'Liver_MAM02479e']	[-1.0, 1.0, -1.0, 1.0]	Transport reactions
Liver_MAR10366	Transport of Methylmalonate, Antiport with Phsophate		Transport reactions	Liver_MAM02479c + Liver_MAM02751e <=> Liver_MAM02479e + Liver_MAM02751c	methylmalonate + Pi <=> methylmalonate + Pi	-1000	1000	['Liver_MAM02479c', 'Liver_MAM02751c', 'Liver_MAM02751e', 'Liver_MAM02479e']	[-1.0, 1.0, -1.0, 1.0]	Transport reactions
Liver_MAR10405	Transport of N6, N6, N6-Trimethyl-L-Lysine, Diffusion		Transport reactions	Liver_MAM02517c <=> Liver_MAM02517e	N6,N6,N6-trimethyl-L-lysine <=> N6,N6,N6-trimethyl-L-lysine	-1000	1000	['Liver_MAM02517c', 'Liver_MAM02517e']	[-1.0, 1.0]	Transport reactions
Liver_MAR10486	Transport of Glycylproline		Transport reactions	Liver_MAM03630c <=> Liver_MAM03630e	Glycylproline <=> Glycylproline	-1000	1000	['Liver_MAM03630e', 'Liver_MAM03630c']	[1.0, -1.0]	Transport reactions
