Met_id	Met_name	Met_compartment	Met_charge	Met_formula
Lung_MAM04082r	Lung_Zymosterol Intermediate 2	r	0.0	C27H42O
Lung_MAM00072x	Lung_(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA	x	-4.0	C37H54N7O17P3S
Lung_MAM02843c	Lung_ribose	c	0.0	C5H10O5
Lung_MAM03924c	Lung_Sebacoyl Coenzyme A	c	-5.0	C31H47N7O19P3S
Lung_MAM02794c	Lung_prostaglandin H2	c	-1.0	C20H31O5
Lung_MAM00040n	Lung_(2E)-docosenoyl-CoA	n	-4.0	C43H72N7O17P3S
Lung_MAM00041c	Lung_(2E)-dodecenoyl-[ACP]	c	-1.0	C23H41N2O8PRS
Lung_MAM03029x	Lung_trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA	x	-4.0	C41H62N7O17P3S
Lung_MAM00838c	Lung_3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA	c	-4.0	C39H58N7O19P3S
Lung_MAM00679c	Lung_2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA	c	-4.0	C43H62N7O17P3S
Lung_MAM02442c	Lung_malonyl-[ACP]	c	-2.0	C14H22N2O10PRS
Lung_MAM00050c	Lung_(2E)-hexadecenoyl-[ACP]	c	-1.0	C27H49N2O8PRS
Lung_MAM01862m	Lung_fumarate	m	-2.0	C4H2O4
Lung_MAM02553x	Lung_NADH	x	-2.0	C21H27N7O14P2
Lung_MAM00687m	Lung_3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate	m	-1.0	C18H29O4
Lung_MAM03012r	Lung_trans,cis-2,11-eicosadienoyl-CoA	r	-4.0	C41H66N7O17P3S
Lung_MAM03496c	Lung_Tiglyl Carnitine	c	0.0	C12H21NO4
Lung_MAM02110x	Lung_hexacosanoyl-CoA	x	-4.0	C47H82N7O17P3S
Lung_MAM03790c	Lung_11-Octadecenoyl Carnitine	c	0.0	C25H47NO4
Lung_MAM02908g	Lung_SM pool	g	0.0	C23H48N2O5PRCO
Lung_MAM01753c	Lung_dTTP	c	-4.0	C10H13N2O14P3
Lung_MAM01967c	Lung_glucose-1-phosphate	c	-2.0	C6H11O9P
Lung_MAM02647c	Lung_oleoyl-CoA	c	-4.0	C39H64N7O17P3S
Lung_MAM01834c	Lung_formyl-5-hydroxykynurenamine	c	1.0	C10H13N2O3
Lung_MAM02110m	Lung_hexacosanoyl-CoA	m	-4.0	C47H82N7O17P3S
Lung_MAM00309c	Lung_12(S)-HPETE	c	-1.0	C20H31O4
Lung_MAM00835c	Lung_3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate	c	-1.0	C18H27O4
Lung_MAM00689x	Lung_3(S),12(R)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA	x	-4.0	C41H62N7O20P3S
Lung_MAM02932r	Lung_squalene 2,3-oxide	r	0.0	C30H50O
Lung_MAM03012c	Lung_trans,cis-2,11-eicosadienoyl-CoA	c	-4.0	C41H66N7O17P3S
Lung_MAM00106c	Lung_(6Z,9Z)-octadecadienoyl-CoA	c	-4.0	C39H62N7O17P3S
Lung_MAM02644c	Lung_octanoyl-CoA	c	-4.0	C29H46N7O17P3S
Lung_MAM03556m	Lung_2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A	m	-4.0	C43H60N7O17P3S
Lung_MAM00258m	Lung_10,11-dihydro-LTB4-CoA	m	-4.0	C41H64N7O19P3S
Lung_MAM01204m	Lung_8(S)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate	m	-1.0	C16H23O3
Lung_MAM02759m	Lung_PPi	m	-3.0	HO7P2
Lung_MAM03562x	Lung_Dodecanedioic Acid	x	-2.0	C12H20O4
Lung_MAM03221x	Lung_3,7,10-Hexadecatrienoyl Coenzyme A	x	-4.0	C37H56N7O17P3S
Lung_MAM02100m	Lung_heptadecanoylcarnitine	m	0.0	C24H47NO4
Lung_MAM00883x	Lung_3-oxolaur-6-cis-enoyl-CoA	x	-4.0	C33H50N7O18P3S
Lung_MAM00009r	Lung_(11Z,14Z)-eicosadienoyl-CoA	r	-4.0	C41H66N7O17P3S
Lung_MAM03419x	Lung_Lysophosphatidic Acid	x	-2.0	C3H6O5PRCO2
Lung_MAM03498x	Lung_Hexanoyl Carnitine	x	0.0	C13H25NO4
Lung_MAM03273m	Lung_4,7,10,13-Hexadecatetraenoyl Coenzyme A	m	-4.0	C37H54N7O17P3S
Lung_MAM03792c	Lung_Octadecenoyl Coenzyme A	c	-4.0	C39H64N7O17P3S
Lung_MAM00131m	Lung_(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA	m	-4.0	C45H70N7O17P3S
Lung_MAM03727c	Lung_Alpha-Linolenyl Carnitine	c	0.0	C25H43NO4
Lung_MAM00934m	Lung_4(R),8-dimethyl-trans-2-nonenoyl-CoA	m	-4.0	C32H50N7O17P3S
Lung_MAM02122x	Lung_hexanoyl-CoA	x	-4.0	C27H42N7O17P3S
Lung_MAM02676c	Lung_palmitoleoyl-carnitine	c	0.0	C23H43NO4
Lung_MAM03242c	Lung_3-Hydroxyisovaleryl Coenzyme A	c	-4.0	C26H40N7O18P3S
Lung_MAM00716c	Lung_3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	c	-4.0	C45H70N7O18P3S
Lung_MAM01697m	Lung_dihomo-gamma-linolenoyl-CoA	m	-4.0	C41H64N7O17P3S
Lung_MAM03267c	Lung_3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A	c	-4.0	C35H54N7O18P3S
Lung_MAM02884c	Lung_sedoheptulose-7-phosphate	c	-2.0	C7H13O10P
Lung_MAM00835x	Lung_3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate	x	-1.0	C18H27O4
Lung_MAM00894x	Lung_3-oxopalmitoleoyl-CoA	x	-4.0	C37H58N7O18P3S
Lung_MAM02971x	Lung_tetracosanoyl-CoA	x	-4.0	C45H78N7O17P3S
Lung_MAM00317c	Lung_12,15,18,21-tetracosatetraenoyl-CoA	c	-4.0	C45H70N7O17P3S
Lung_MAM03326c	Lung_3-Oxolaur-Cis-5-Enoyl Coenzyme A	c	-4.0	C33H50N7O18P3S
Lung_MAM02039c	Lung_H+	c	1.0	H
Lung_MAM00693m	Lung_3(S),6(S)-dihydroxy-tetradec-(8Z)-enoate	m	-1.0	C14H25O4
Lung_MAM00266c	Lung_10-formyl-THF	c	-2.0	C20H21N7O7
Lung_MAM03089c	Lung_tryptophan	c	0.0	C11H12N2O2
Lung_MAM00691m	Lung_3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	m	-4.0	C41H64N7O20P3S
Lung_MAM02634r	Lung_O-acetylcarnitine	r	0.0	C9H17NO4
Lung_MAM01078c	Lung_5beta-cholestan-3alpha,7alpha,12alpha-triol	c	0.0	C27H48O3
Lung_MAM01279c	Lung_adenine	c	0.0	C5H5N5
Lung_MAM00884c	Lung_3-oxolinoleoyl-CoA	c	-4.0	C39H60N7O18P3S
Lung_MAM00811c	Lung_3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA	c	-4.0	C41H60N7O18P3S
Lung_MAM00846x	Lung_3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	x	-4.0	C41H62N7O20P3S
Lung_MAM00741m	Lung_3,5-dioxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	m	-4.0	C41H60N7O20P3S
Lung_MAM01412x	Lung_butyryl-CoA	x	-4.0	C25H38N7O17P3S
Lung_MAM03360m	Lung_Trans-3-Cis-8-Tetradecadienoyl Coenzyme A	m	-4.0	C35H54N7O17P3S
Lung_MAM03554m	Lung_4,8-Dimethylnonanoyl Coenzyme A	m	-4.0	C32H52N7O17P3S
Lung_MAM02934m	Lung_S-succinyldihydrolipoamide	m	-1.0	C12H20NO4S2
Lung_MAM02122c	Lung_hexanoyl-CoA	c	-4.0	C27H42N7O17P3S
Lung_MAM00107m	Lung_(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine	m	0.0	C25H41NO4
Lung_MAM01334e	Lung_AMP	e	-2.0	C10H12N5O7P
Lung_MAM00165x	Lung_(R)-5-phosphomevalonate	x	-3.0	C6H10O7P
Lung_MAM02554x	Lung_NADP+	x	-3.0	C21H25N7O17P3
Lung_MAM01934r	Lung_gamma-linolenoyl-CoA	r	-4.0	C39H60N7O17P3S
Lung_MAM00708r	Lung_3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA	r	-4.0	C41H62N7O18P3S
Lung_MAM02407c	Lung_L-metanephrine	c	1.0	C10H16NO3
Lung_MAM00103r	Lung_(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA	r	-4.0	C41H60N7O17P3S
Lung_MAM01803x	Lung_FADH2	x	-2.0	C27H33N9O15P2
Lung_MAM03486c	Lung_Decenoyl Coenzyme A	c	-4.0	C31H48N7O17P3S
Lung_MAM00081c	Lung_(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA	c	-4.0	C37H58N7O18P3S
Lung_MAM02994r	Lung_thromboxane A2	r	-1.0	C20H31O5
Lung_MAM02552e	Lung_NAD+	e	-1.0	C21H26N7O14P2
Lung_MAM01450l	Lung_cholesterol	l	0.0	C27H46O
Lung_MAM01574c	Lung_cis-(3S)-hydroxytetradec-7-enoyl-CoA	c	-4.0	C35H56N7O18P3S
Lung_MAM01650m	Lung_decanoyl-CoA	m	-4.0	C31H50N7O17P3S
Lung_MAM01862c	Lung_fumarate	c	-2.0	C4H2O4
Lung_MAM02495m	Lung_myristoyl-CoA	m	-4.0	C35H58N7O17P3S
Lung_MAM00694m	Lung_3(S),8(R)-dihydroxy-(6E,10Z)-hexadecadienoate	m	-1.0	C16H27O4
Lung_MAM00091x	Lung_(4Z,7Z,10Z)-hexadecatrienoyl-CoA	x	-4.0	C37H56N7O17P3S
Lung_MAM01285m	Lung_ADP	m	-3.0	C10H12N5O10P2
Lung_MAM00130m	Lung_(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine	m	0.0	C31H53NO4
Lung_MAM03015c	Lung_trans,cis-2,15-tetracosadienoyl-CoA	c	-4.0	C45H74N7O17P3S
Lung_MAM01996c	Lung_glycogenin	c	0.0	C1779H2725N455O528S14
Lung_MAM03255m	Lung_3,6,9,12,15-Octadecapentenoyl Coenzyme A	m	-4.0	C39H56N7O17P3S
Lung_MAM02553m	Lung_NADH	m	-2.0	C21H27N7O14P2
Lung_MAM00690x	Lung_3(S),12(S)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA	x	-4.0	C41H62N7O20P3S
Lung_MAM03028x	Lung_trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA	x	-4.0	C45H66N7O17P3S
Lung_MAM02943m	Lung_succinate	m	-2.0	C4H4O4
Lung_MAM02411x	Lung_L-palmitoylcarnitine	x	0.0	C23H45NO4
Lung_MAM00886x	Lung_3-oxomyrist-7-enoyl-CoA	x	-4.0	C35H54N7O18P3S
Lung_MAM00053x	Lung_(2E)-hexenoyl-CoA	x	-4.0	C27H40N7O17P3S
Lung_MAM01587c	Lung_citrate	c	-3.0	C6H5O7
Lung_MAM00092m	Lung_(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine	m	0.0	C29H47NO4
Lung_MAM01991c	Lung_glycogenin G4G4	c	0.0	C1827H2805N455O568S14
Lung_MAM00863r	Lung_3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	r	-4.0	C43H62N7O18P3S
Lung_MAM00159c	Lung_(R)-3-hydroxybutanoyl-CoA	c	-4.0	C25H38N7O18P3S
Lung_MAM03253c	Lung_3-Hydroxy-Octadecenoyl Carnitine	c	0.0	C25H47NO5
Lung_MAM00878x	Lung_3-oxohexacosanoyl-CoA	x	-4.0	C47H80N7O18P3S
Lung_MAM03201c	Lung_3-Hydroxy Butyryl Carnitine	c	0.0	C11H21NO5
Lung_MAM00066x	Lung_(2E)-tetradecenoyl-CoA	x	-4.0	C35H56N7O17P3S
Lung_MAM01774c	Lung_eicosatrienoylcarnitine	c	0.0	C27H47NO4
Lung_MAM03333x	Lung_Trans,Cis-Dodeca-2,5-Dienoyl Coenzyme A	x	-4.0	C33H50N7O17P3S
Lung_MAM03106c	Lung_UDP	c	-3.0	C9H11N2O12P2
Lung_MAM01306x	Lung_AKG	x	-2.0	C5H4O5
Lung_MAM02741c	Lung_phosphopantetheine	c	-2.0	C11H21N2O7PS
Lung_MAM00866e	Lung_3-oxodocosanoyl-CoA	e	-4.0	C43H72N7O18P3S
Lung_MAM02635c	Lung_O-butanoylcarnitine	c	0.0	C11H21NO4
Lung_MAM02554n	Lung_NADP+	n	-3.0	C21H25N7O17P3
Lung_MAM02677c	Lung_palmitoleoyl-CoA	c	-4.0	C37H60N7O17P3S
Lung_MAM02877r	Lung_SAM	r	1.0	C15H23N6O5S
Lung_MAM03003c	Lung_trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA	c	-4.0	C45H68N7O17P3S
Lung_MAM00080x	Lung_(2S,6R,10R)-trimethyl-hendecanoyl-CoA	x	-4.0	C35H58N7O17P3S
Lung_MAM02630c	Lung_O2	c	0.0	O2
Lung_MAM00842c	Lung_3-oxo-13cis-docosenoyl-CoA	c	-4.0	C43H70N7O18P3S
Lung_MAM02774c	Lung_propanoyl-CoA	c	-4.0	C24H36N7O17P3S
Lung_MAM02908l	Lung_SM pool	l	0.0	C23H48N2O5PRCO
Lung_MAM03923x	Lung_Sebacicacid	x	-2.0	C10H16O4
Lung_MAM00701r	Lung_3(S)-hydroxy-13-cis-docosenoyl-CoA	r	-4.0	C43H72N7O18P3S
Lung_MAM01450r	Lung_cholesterol	r	0.0	C27H46O
Lung_MAM02183m	Lung_isocitrate	m	-3.0	C6H5O7
Lung_MAM01802c	Lung_FAD	c	-2.0	C27H31N9O15P2
Lung_MAM02027c	Lung_GSSG	c	-2.0	C20H30N6O12S2
Lung_MAM02774x	Lung_propanoyl-CoA	x	-4.0	C24H36N7O17P3S
Lung_MAM02439x	Lung_malate	x	-2.0	C4H4O5
Lung_MAM01205m	Lung_8(S)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate	m	-1.0	C16H25O3
Lung_MAM02633x	Lung_OAA	x	-2.0	C4H2O5
Lung_MAM01362r	Lung_arachidonate	r	-1.0	C20H31O2
Lung_MAM00162c	Lung_(R)-3-hydroxypalmitoyl-[ACP]	c	-1.0	C27H51N2O9PRS
Lung_MAM01169r	Lung_6-phospho-D-gluconate	r	-3.0	C6H10O10P
Lung_MAM00176m	Lung_(S)-3-hydroxyoleyleoyl-CoA	m	-4.0	C39H64N7O18P3S
Lung_MAM02678x	Lung_palmitoyl-CoA	x	-4.0	C37H62N7O17P3S
Lung_MAM03500c	Lung_Octenoyl Coenzyme A	c	-4.0	C29H44N7O17P3S
Lung_MAM02336r	Lung_lanosterol	r	0.0	C30H50O
Lung_MAM01803r	Lung_FADH2	r	-2.0	C27H33N9O15P2
Lung_MAM02575c	Lung_N-formyl-GAR	c	-2.0	C8H13N2O9P
Lung_MAM03493c	Lung_Hexadecanedioic Acid Mono-L-Carnitine Ester	c	-1.0	C23H42NO6
Lung_MAM00893m	Lung_3-oxooleoyl-CoA	m	-4.0	C39H62N7O18P3S
Lung_MAM01583c	Lung_cis-erucic acid	c	-1.0	C22H41O2
Lung_MAM01364c	Lung_arachidonyl-CoA	c	-4.0	C41H62N7O17P3S
Lung_MAM01422m	Lung_carboxybiotin-carboxyl-carrier	m	-1.0	C17H26N4O5SX
Lung_MAM00913c	Lung_3-phospho-D-glycerate	c	-3.0	C3H4O7P
Lung_MAM02117c	Lung_hexadecenoylcarnitine(9)	c	0.0	C23H43NO4
Lung_MAM03252m	Lung_3-Hydroxyoctadecenoyl Coenzyme A	m	-4.0	C39H64N7O18P3S
Lung_MAM03025m	Lung_trans,cis-octadeca-2,9-dienoyl-CoA	m	-4.0	C39H62N7O17P3S
Lung_MAM03499c	Lung_Adipoyl Carnitine	c	-1.0	C13H22NO6
Lung_MAM01132c	Lung_5-phosphoribosylformylglycinamidine	c	-1.0	C8H15N3O8P
Lung_MAM00103c	Lung_(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA	c	-4.0	C41H60N7O17P3S
Lung_MAM01761c	Lung_D-xylulose-5-phosphate	c	-2.0	C5H9O8P
Lung_MAM00161c	Lung_(R)-3-hydroxyoctanoyl-[ACP]	c	-1.0	C19H35N2O9PRS
Lung_MAM02946r	Lung_sulfate	r	-2.0	O4S
Lung_MAM01420r	Lung_carbamoyl-phosphate	r	-2.0	CH2NO5P
Lung_MAM00700c	Lung_3(S)-hydroxy-11-cis-eicosenoyl-CoA	c	-4.0	C41H68N7O18P3S
Lung_MAM02751m	Lung_Pi	m	-2.0	HO4P
Lung_MAM01934m	Lung_gamma-linolenoyl-CoA	m	-4.0	C39H60N7O17P3S
Lung_MAM02676m	Lung_palmitoleoyl-carnitine	m	0.0	C23H43NO4
Lung_MAM01669c	Lung_deoxyguanosine	c	0.0	C10H13N5O4
Lung_MAM01623m	Lung_CTP	m	-4.0	C9H12N3O14P3
Lung_MAM01725n	Lung_docosanoyl-CoA	n	-4.0	C43H74N7O17P3S
Lung_MAM01697c	Lung_dihomo-gamma-linolenoyl-CoA	c	-4.0	C41H64N7O17P3S
Lung_MAM02553c	Lung_NADH	c	-2.0	C21H27N7O14P2
Lung_MAM03030x	Lung_trans-2-cis,cis-5,8-tetradecatrienoyl-CoA	x	-4.0	C35H52N7O17P3S
Lung_MAM02110c	Lung_hexacosanoyl-CoA	c	-4.0	C47H82N7O17P3S
Lung_MAM00709r	Lung_3(S)-hydroxy-cis-15-tetracosaenoyl-CoA	r	-4.0	C45H76N7O18P3S
Lung_MAM01771m	Lung_eicosanoate	m	-1.0	C20H39O2
Lung_MAM03791m	Lung_11-Octadecenoyl Coenzyme A	m	-4.0	C39H64N7O17P3S
Lung_MAM00040c	Lung_(2E)-docosenoyl-CoA	c	-4.0	C43H72N7O17P3S
Lung_MAM01686c	Lung_dGMP	c	-2.0	C10H12N5O7P
Lung_MAM01965e	Lung_glucose	e	0.0	C6H12O6
Lung_MAM03495x	Lung_Succinyl Carnitine	x	-1.0	C11H18NO6
Lung_MAM01639c	Lung_dAMP	c	-2.0	C10H12N5O6P
Lung_MAM01349c	Lung_apo-[ACP]	c	0.0	HOR
Lung_MAM02984m	Lung_thiamin-PP	m	-2.0	C12H16N4O7P2S
Lung_MAM02786c	Lung_prostaglandin E2	c	-1.0	C20H31O5
Lung_MAM01512l	Lung_cholesterol-sulfate	l	-1.0	C27H45O4S
Lung_MAM03101c	Lung_tyrosine	c	0.0	C9H11NO3
Lung_MAM00059m	Lung_(2E)-octenoyl-CoA	m	-4.0	C29H44N7O17P3S
Lung_MAM00113x	Lung_(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	x	-4.0	C45H66N7O17P3S
Lung_MAM00688c	Lung_3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA	c	-4.0	C39H60N7O19P3S
Lung_MAM00121r	Lung_(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA	r	-4.0	C43H64N7O17P3S
Lung_MAM01513c	Lung_choline	c	1.0	C5H14NO
Lung_MAM01798c	Lung_ethanolamine-phosphate	c	-1.0	C2H7NO4P
Lung_MAM01785c	Lung_erythrose-4-phosphate	c	-2.0	C4H7O7P
Lung_MAM02450c	Lung_maltose	c	0.0	C12H22O11
Lung_MAM02452e	Lung_maltotriose	e	0.0	C18H32O16
Lung_MAM00696x	Lung_3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA	x	-4.0	C35H54N7O18P3S
Lung_MAM03352x	Lung_Cis-6-Dodecenoyl Coenzyme A	x	-4.0	C33H52N7O17P3S
Lung_MAM00578m	Lung_2,6-dimethyl-trans-2-heptenoyl-CoA	m	-4.0	C30H46N7O17P3S
Lung_MAM00121m	Lung_(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA	m	-4.0	C43H64N7O17P3S
Lung_MAM03502x	Lung_Suberyl Carnitine	x	-1.0	C15H26NO6
Lung_MAM00264c	Lung_10,13,16-docosatrienoyl-CoA	c	-4.0	C43H68N7O17P3S
Lung_MAM03789x	Lung_9-Octadecenoyl Coenzyme A	x	-4.0	C39H64N7O17P3S
Lung_MAM01576x	Lung_cis,cis-myristo-5,8-dienoyl-CoA	x	-4.0	C35H54N7O17P3S
Lung_MAM03972m	Lung_7-Tetradecenoyl Coenzyme A	m	-4.0	C35H56N7O17P3S
Lung_MAM01986c	Lung_glycine	c	0.0	C2H5NO2
Lung_MAM00846m	Lung_3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	m	-4.0	C41H62N7O20P3S
Lung_MAM00087r	Lung_(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA	r	-4.0	C41H66N7O18P3S
Lung_MAM00024c	Lung_(15Z)-tetracosenoylcarnitine	c	0.0	C31H59NO4
Lung_MAM01584c	Lung_cis-gondoic acid	c	-1.0	C20H37O2
Lung_MAM02554m	Lung_NADP+	m	-3.0	C21H25N7O17P3
Lung_MAM03013c	Lung_trans,cis-2,13-docosadienoyl-CoA	c	-4.0	C43H70N7O17P3S
Lung_MAM01363m	Lung_arachidonyl-carnitine	m	0.0	C27H45NO4
Lung_MAM00710x	Lung_3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA	x	-4.0	C41H64N7O18P3S
Lung_MAM01965c	Lung_glucose	c	0.0	C6H12O6
Lung_MAM00894c	Lung_3-oxopalmitoleoyl-CoA	c	-4.0	C37H58N7O18P3S
Lung_MAM02639c	Lung_octadecenoylcarnitine(5)	c	0.0	C25H47NO4
Lung_MAM00007r	Lung_(11Z)-eicosenoyl-CoA	r	-4.0	C41H68N7O17P3S
Lung_MAM02583e	Lung_nicotinamide	e	0.0	C6H6N2O
Lung_MAM02183c	Lung_isocitrate	c	-3.0	C6H5O7
Lung_MAM02688c	Lung_pentadecanoylcarnitine	c	0.0	C22H43NO4
Lung_MAM01370c	Lung_aspartate	c	-1.0	C4H6NO4
Lung_MAM02555c	Lung_NADPH	c	-4.0	C21H26N7O17P3
Lung_MAM00164c	Lung_(R)-5-diphosphomevalonate	c	-4.0	C6H10O10P2
Lung_MAM02872c	Lung_SAICAR	c	-4.0	C13H15N4O12P
Lung_MAM03390c	Lung_3-Oxostearoyl-ACP	c	-1.0	C29H53N2O9PRS
Lung_MAM00039x	Lung_(2E)-decenoyl-CoA	x	-4.0	C31H48N7O17P3S
Lung_MAM00903r	Lung_3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	r	-4.0	C45H68N7O18P3S
Muscle_MAM01841c	Muscle_fructose-1,6-bisphosphate	c	-4.0	C6H10O12P2
Muscle_MAM02552x	Muscle_NAD+	x	-1.0	C21H26N7O14P2
Muscle_MAM02393m	Muscle_lipoamide	m	0.0	C8H15NOS2
Muscle_MAM00119x	Muscle_(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA	x	-4.0	C43H66N7O17P3S
Muscle_MAM02970c	Muscle_tetracosanoylcarnitine	c	0.0	C31H61NO4
Muscle_MAM01131c	Muscle_5-phosphoribosylamine	c	-1.0	C5H11NO7P
Muscle_MAM00082x	Muscle_(3S)-3-hydroxydodec-cis-6-enoyl-CoA	x	-4.0	C33H52N7O18P3S
Muscle_MAM02348m	Muscle_L-carnitine	m	0.0	C7H15NO3
Muscle_MAM03727m	Muscle_Alpha-Linolenyl Carnitine	m	0.0	C25H43NO4
Muscle_MAM03922c	Muscle_Suberyl Coenzyme A	c	-5.0	C29H43N7O19P3S
Muscle_MAM02131r	Muscle_HMG-CoA	r	-5.0	C27H39N7O20P3S
Muscle_MAM01512r	Muscle_cholesterol-sulfate	r	-1.0	C27H45O4S
Muscle_MAM02805r	Muscle_provitamin D3	r	0.0	C27H44O
Muscle_MAM03194x	Muscle_2,6,9,12-Octadecatetraenoyl Coenzyme A	x	-4.0	C39H58N7O17P3S
Muscle_MAM01037x	Muscle_5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA	x	-4.0	C41H62N7O19P3S
Muscle_MAM01806x	Muscle_farnesyl-PP	x	-3.0	C15H25O7P2
Muscle_MAM02678r	Muscle_palmitoyl-CoA	r	-4.0	C37H62N7O17P3S
Muscle_MAM01802m	Muscle_FAD	m	-2.0	C27H31N9O15P2
Muscle_MAM03148x	Muscle_xanthine	x	0.0	C5H4N4O2
Muscle_MAM02812c	Muscle_putrescine	c	2.0	C4H14N2
Muscle_MAM01371c	Muscle_ATP	c	-4.0	C10H12N5O13P3
Muscle_MAM01433c	Muscle_cGMP	c	-1.0	C10H11N5O7P
Muscle_MAM00906m	Muscle_3-oxotetradecanoyl-CoA	m	-4.0	C35H56N7O18P3S
Muscle_MAM01120m	Muscle_5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	m	-4.0	C41H62N7O19P3S
Muscle_MAM00556c	Muscle_1-piperideine-6-carboxylate	c	-1.0	C6H8NO2
Muscle_MAM00854c	Muscle_3-oxo-cis,cis-5,8-tetradecadienoyl-CoA	c	-4.0	C35H52N7O18P3S
Muscle_MAM00563m	Muscle_2(S),6-dimethyl-heptanoyl-CoA	m	-4.0	C30H48N7O17P3S
Muscle_MAM02388c	Muscle_linoleic-carnitine	c	0.0	C25H45NO4
Muscle_MAM01683c	Muscle_D-gluconic acid	c	-1.0	C6H11O7
Muscle_MAM02666c	Muscle_oxidized thioredoxin	c	0.0	C525H814N128O160S8
Muscle_MAM02678m	Muscle_palmitoyl-CoA	m	-4.0	C37H62N7O17P3S
Muscle_MAM00025x	Muscle_(15Z)-tetracosenoyl-CoA	x	-4.0	C45H76N7O17P3S
Muscle_MAM02974m	Muscle_tetradecenoylcarnitine(5)	m	0.0	C21H39NO4
Muscle_MAM03980c	Muscle_Tetradecenoyl Carnitine	c	0.0	C21H39NO4
Muscle_MAM02946c	Muscle_sulfate	c	-2.0	O4S
Muscle_MAM03274x	Muscle_4,7,10-Hexadecatrienoyl Coenzyme A	x	-4.0	C37H56N7O17P3S
Muscle_MAM02409c	Muscle_L-octanoylcarnitine	c	0.0	C15H29NO4
Muscle_MAM01965r	Muscle_glucose	r	0.0	C6H12O6
Muscle_MAM02100c	Muscle_heptadecanoylcarnitine	c	0.0	C24H47NO4
Muscle_MAM00057c	Muscle_(2E)-octadecenoyl-CoA	c	-4.0	C39H64N7O17P3S
Muscle_MAM00105c	Muscle_(6Z,9Z)-octadecadienoylcarnitine	c	0.0	C25H45NO4
Muscle_MAM01149m	Muscle_6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate	m	-1.0	C14H23O3
Muscle_MAM03102m	Muscle_ubiquinol	m	0.0	C59H92O4
Muscle_MAM01934x	Muscle_gamma-linolenoyl-CoA	x	-4.0	C39H60N7O17P3S
Muscle_MAM02635x	Muscle_O-butanoylcarnitine	x	0.0	C11H21NO4
Muscle_MAM02946g	Muscle_sulfate	g	-2.0	O4S
Muscle_MAM00204n	Muscle_[protein]-L-lysine	n	1.0	C7H14N3O2R2
Muscle_MAM02471c	Muscle_methionine	c	0.0	C5H11NO2S
Muscle_MAM00167x	Muscle_(R)-mevalonate	x	-1.0	C6H11O4
Muscle_MAM03497c	Muscle_Glutaryl Carnitine	c	0.0	C12H21NO6
Muscle_MAM02552c	Muscle_NAD+	c	-1.0	C21H26N7O14P2
