ID	Name	Formula	Charge	Compartment
MAM03458luSI	Asparaginyl-Methionyl-Proline	C14H24N4O5S	0.0	luSI
MAM03459d	Asparaginyl-Phenylalanyl-Aspartate	C17H21N4O7	-1.0	d
MAM03459lu	Asparaginyl-Phenylalanyl-Aspartate	C17H21N4O7	-1.0	lu
MAM03459luSI	Asparaginyl-Phenylalanyl-Aspartate	C17H21N4O7	-1.0	luSI
MAM03460d	Asparaginyl-Phenylalanyl-Cysteine	C16H22N4O5S	0.0	d
MAM03460lu	Asparaginyl-Phenylalanyl-Cysteine	C16H22N4O5S	0.0	lu
MAM03460luSI	Asparaginyl-Phenylalanyl-Cysteine	C16H22N4O5S	0.0	luSI
MAM03461d	Asparaginyl-Tyrosyl-Glycine	C15H20N4O6	0.0	d
MAM03461lu	Asparaginyl-Tyrosyl-Glycine	C15H20N4O6	0.0	lu
MAM03461luSI	Asparaginyl-Tyrosyl-Glycine	C15H20N4O6	0.0	luSI
MAM03462d	Asparaginyl-Tyrosyl-Phenylalanine	C22H26N4O6	0.0	d
MAM03462lu	Asparaginyl-Tyrosyl-Phenylalanine	C22H26N4O6	0.0	lu
MAM03462luSI	Asparaginyl-Tyrosyl-Phenylalanine	C22H26N4O6	0.0	luSI
MAM03463d	Asparaginyl-Tyrosyl-Threonine	C17H24N4O7	0.0	d
MAM03463lu	Asparaginyl-Tyrosyl-Threonine	C17H24N4O7	0.0	lu
MAM03463luSI	Asparaginyl-Tyrosyl-Threonine	C17H24N4O7	0.0	luSI
MAM03464d	Asparaginyl-Alanyl-Arginine	C13H24N6O6	0.0	d
MAM03464lu	Asparaginyl-Alanyl-Arginine	C13H24N6O6	0.0	lu
MAM03464luSI	Asparaginyl-Alanyl-Arginine	C13H24N6O6	0.0	luSI
MAM03465d	Aspartyl-Asparaginyl-Glutamate	C13H18N4O9	-2.0	d
MAM03465lu	Aspartyl-Asparaginyl-Glutamate	C13H18N4O9	-2.0	lu
MAM03465luSI	Aspartyl-Asparaginyl-Glutamate	C13H18N4O9	-2.0	luSI
MAM03466d	Aspartyl-Glutamate	C9H12N2O7	-2.0	d
MAM03466lu	Aspartyl-Glutamate	C9H12N2O7	-2.0	lu
MAM03466luSI	Aspartyl-Glutamate	C9H12N2O7	-2.0	luSI
MAM03467d	Aspartyl-Glutamyl-Proline	C14H19N3O8	-2.0	d
MAM03467lu	Aspartyl-Glutamyl-Proline	C14H19N3O8	-2.0	lu
MAM03467luSI	Aspartyl-Glutamyl-Proline	C14H19N3O8	-2.0	luSI
MAM03468d	Aspartyl-Glutamyl-Tryptophan	C20H22N4O8	-2.0	d
MAM03468lu	Aspartyl-Glutamyl-Tryptophan	C20H22N4O8	-2.0	lu
MAM03468luSI	Aspartyl-Glutamyl-Tryptophan	C20H22N4O8	-2.0	luSI
MAM03469d	Aspartyl-Histidyl-Cysteine	C13H18N5O6S	-1.0	d
MAM03469lu	Aspartyl-Histidyl-Cysteine	C13H18N5O6S	-1.0	lu
MAM03469luSI	Aspartyl-Histidyl-Cysteine	C13H18N5O6S	-1.0	luSI
MAM03470d	Aspartyl-Histidyl-Proline	C15H20N5O6	-1.0	d
MAM03470lu	Aspartyl-Histidyl-Proline	C15H20N5O6	-1.0	lu
MAM03470luSI	Aspartyl-Histidyl-Proline	C15H20N5O6	-1.0	luSI
MAM03471d	Aspartyl-Lysyl-Glutamate	C15H25N4O8	-1.0	d
MAM03471lu	Aspartyl-Lysyl-Glutamate	C15H25N4O8	-1.0	lu
MAM03471luSI	Aspartyl-Lysyl-Glutamate	C15H25N4O8	-1.0	luSI
MAM03472d	Aspartyl-Lysyl-Histidine	C16H26N6O6	0.0	d
MAM03472lu	Aspartyl-Lysyl-Histidine	C16H26N6O6	0.0	lu
MAM03472luSI	Aspartyl-Lysyl-Histidine	C16H26N6O6	0.0	luSI
MAM03473d	Aspartyl-Methionyl-Aspartate	C13H19N3O8S	-2.0	d
MAM03473lu	Aspartyl-Methionyl-Aspartate	C13H19N3O8S	-2.0	lu
MAM03473luSI	Aspartyl-Methionyl-Aspartate	C13H19N3O8S	-2.0	luSI
MAM03474d	Aspartyl-Prolyl-Lysine	C15H26N4O6	0.0	d
MAM03474lu	Aspartyl-Prolyl-Lysine	C15H26N4O6	0.0	lu
MAM03474luSI	Aspartyl-Prolyl-Lysine	C15H26N4O6	0.0	luSI
MAM03475d	Aspartyl-Valyl-Asparagine	C13H21N4O7	-1.0	d
MAM03475lu	Aspartyl-Valyl-Asparagine	C13H21N4O7	-1.0	lu
MAM03475luSI	Aspartyl-Valyl-Asparagine	C13H21N4O7	-1.0	luSI
MAM03527d	Cystyl-Asparaginyl-Methionine	C12H22N4O5S2	0.0	d
MAM03527lu	Cystyl-Asparaginyl-Methionine	C12H22N4O5S2	0.0	lu
MAM03527luSI	Cystyl-Asparaginyl-Methionine	C12H22N4O5S2	0.0	luSI
MAM03528d	Cystyl-Aspartyl-Phenylalanine	C16H20N3O6S	-1.0	d
MAM03528lu	Cystyl-Aspartyl-Phenylalanine	C16H20N3O6S	-1.0	lu
MAM03528luSI	Cystyl-Aspartyl-Phenylalanine	C16H20N3O6S	-1.0	luSI
MAM03529d	Cystyl-Cysteine	C6H12N2O3S2	0.0	d
MAM03529lu	Cystyl-Cysteine	C6H12N2O3S2	0.0	lu
MAM03529luSI	Cystyl-Cysteine	C6H12N2O3S2	0.0	luSI
MAM03530d	Cystyl-Glutaminyl-Methionine	C13H24N4O5S2	0.0	d
MAM03530lu	Cystyl-Glutaminyl-Methionine	C13H24N4O5S2	0.0	lu
MAM03530luSI	Cystyl-Glutaminyl-Methionine	C13H24N4O5S2	0.0	luSI
MAM03531d	Cystyl-Glutamyl-Histidine	C14H20N5O6S	-1.0	d
MAM03531lu	Cystyl-Glutamyl-Histidine	C14H20N5O6S	-1.0	lu
MAM03531luSI	Cystyl-Glutamyl-Histidine	C14H20N5O6S	-1.0	luSI
MAM03532d	Cystyl-Glutamyl-Tryptophan	C19H23N4O6S	-1.0	d
MAM03532lu	Cystyl-Glutamyl-Tryptophan	C19H23N4O6S	-1.0	lu
MAM03532luSI	Cystyl-Glutamyl-Tryptophan	C19H23N4O6S	-1.0	luSI
MAM03533d	Cystyl-Leucyl-Threonine	C13H25N3O5S	0.0	d
MAM03533lu	Cystyl-Leucyl-Threonine	C13H25N3O5S	0.0	lu
MAM03533luSI	Cystyl-Leucyl-Threonine	C13H25N3O5S	0.0	luSI
MAM03534d	Cystyl-Seryl-Methionine	C11H21N3O5S2	0.0	d
MAM03534lu	Cystyl-Seryl-Methionine	C11H21N3O5S2	0.0	lu
MAM03534luSI	Cystyl-Seryl-Methionine	C11H21N3O5S2	0.0	luSI
MAM03535d	Cystyl-Tyrosyl-Asparagine	C16H22N4O6S	0.0	d
MAM03535lu	Cystyl-Tyrosyl-Asparagine	C16H22N4O6S	0.0	lu
MAM03535luSI	Cystyl-Tyrosyl-Asparagine	C16H22N4O6S	0.0	luSI
MAM03596d	Glutaminyl-Asparaginyl-Glutamine	C14H24N6O7	0.0	d
MAM03596lu	Glutaminyl-Asparaginyl-Glutamine	C14H24N6O7	0.0	lu
MAM03596luSI	Glutaminyl-Asparaginyl-Glutamine	C14H24N6O7	0.0	luSI
MAM03597d	Glutaminyl-Histidyl-Histidine	C17H24N8O5	0.0	d
MAM03597lu	Glutaminyl-Histidyl-Histidine	C17H24N8O5	0.0	lu
MAM03597luSI	Glutaminyl-Histidyl-Histidine	C17H24N8O5	0.0	luSI
MAM03598d	Glutaminyl-Histidyl-Lysine	C17H30N7O5	-1.0	d
MAM03598lu	Glutaminyl-Histidyl-Lysine	C17H30N7O5	-1.0	lu
MAM03598luSI	Glutaminyl-Histidyl-Lysine	C17H30N7O5	-1.0	luSI
MAM03599d	Glutaminyl-Lysyl-Lysine	C17H36N6O5	-2.0	d
MAM03599lu	Glutaminyl-Lysyl-Lysine	C17H36N6O5	-2.0	lu
MAM03599luSI	Glutaminyl-Lysyl-Lysine	C17H36N6O5	-2.0	luSI
MAM03600d	Glutaminyl-Lysyl-Tryptophan	C22H33N6O5	1.0	d
MAM03600lu	Glutaminyl-Lysyl-Tryptophan	C22H33N6O5	1.0	lu
MAM03600luSI	Glutaminyl-Lysyl-Tryptophan	C22H33N6O5	1.0	luSI
MAM03601d	Glutaminyl-Prolyl-Glutamate	C15H23N4O7	-1.0	d
MAM03601lu	Glutaminyl-Prolyl-Glutamate	C15H23N4O7	-1.0	lu
MAM03601luSI	Glutaminyl-Prolyl-Glutamate	C15H23N4O7	-1.0	luSI
MAM03602d	Glutaminyl-Tryptophanyl-Glutamate	C21H26N5O7	-1.0	d
MAM03602lu	Glutaminyl-Tryptophanyl-Glutamate	C21H26N5O7	-1.0	lu
MAM03602luSI	Glutaminyl-Tryptophanyl-Glutamate	C21H26N5O7	-1.0	luSI
MAM03603d	Glutaminyl-Tyrosyl-Leucine	C20H30N4O6	0.0	d
MAM03603lu	Glutaminyl-Tyrosyl-Leucine	C20H30N4O6	0.0	lu
MAM03603luSI	Glutaminyl-Tyrosyl-Leucine	C20H30N4O6	0.0	luSI
MAM03606d	Glutaminyl-Arginyl-Leucine	C17H32N6O6	0.0	d
MAM03606lu	Glutaminyl-Arginyl-Leucine	C17H32N6O6	0.0	lu
MAM03606luSI	Glutaminyl-Arginyl-Leucine	C17H32N6O6	0.0	luSI
MAM03607d	Glutaminyl-Asparaginyl-Leucine	C15H25N4O7	-1.0	d
MAM03607lu	Glutaminyl-Asparaginyl-Leucine	C15H25N4O7	-1.0	lu
MAM03607luSI	Glutaminyl-Asparaginyl-Leucine	C15H25N4O7	-1.0	luSI
MAM03608d	Glutamyl-Glutamate	C10H14N2O7	-2.0	d
MAM03608lu	Glutamyl-Glutamate	C10H14N2O7	-2.0	lu
MAM03608luSI	Glutamyl-Glutamate	C10H14N2O7	-2.0	luSI
MAM03609d	Glutamyl-Isoleucyl-Lysine	C17H32N4O6	0.0	d
MAM03609lu	Glutamyl-Isoleucyl-Lysine	C17H32N4O6	0.0	lu
MAM03609luSI	Glutamyl-Isoleucyl-Lysine	C17H32N4O6	0.0	luSI
MAM03610d	Glutamyl-Leucine	C11H19N2O5	-1.0	d
MAM03610lu	Glutamyl-Leucine	C11H19N2O5	-1.0	lu
MAM03610luSI	Glutamyl-Leucine	C11H19N2O5	-1.0	luSI
MAM03611d	Glutamyl-Methionine	C10H17N2O5S	-1.0	d
MAM03611lu	Glutamyl-Methionine	C10H17N2O5S	-1.0	lu
MAM03611luSI	Glutamyl-Methionine	C10H17N2O5S	-1.0	luSI
MAM03612d	Glutamyl-Methioninyl-Histidine	C16H24N5O6S	-1.0	d
MAM03612lu	Glutamyl-Methioninyl-Histidine	C16H24N5O6S	-1.0	lu
MAM03612luSI	Glutamyl-Methioninyl-Histidine	C16H24N5O6S	-1.0	luSI
MAM03616d	Glutamyl-Threonine	C9H15N2O6	-1.0	d
MAM03616lu	Glutamyl-Threonine	C9H15N2O6	-1.0	lu
MAM03616luSI	Glutamyl-Threonine	C9H15N2O6	-1.0	luSI
MAM03617d	Glutamyl-Threonyl-Lysine	C15H28N4O7	0.0	d
MAM03617lu	Glutamyl-Threonyl-Lysine	C15H28N4O7	0.0	lu
MAM03617luSI	Glutamyl-Threonyl-Lysine	C15H28N4O7	0.0	luSI
MAM03618d	Glutamyl-Tryptophanyl-Alanine	C19H23N4O6	-1.0	d
MAM03618lu	Glutamyl-Tryptophanyl-Alanine	C19H23N4O6	-1.0	lu
MAM03618luSI	Glutamyl-Tryptophanyl-Alanine	C19H23N4O6	-1.0	luSI
MAM03624d	Glycyl-Histidyl-Asparagine	C12H18N6O5	0.0	d
MAM03624lu	Glycyl-Histidyl-Asparagine	C12H18N6O5	0.0	lu
MAM03624luSI	Glycyl-Histidyl-Asparagine	C12H18N6O5	0.0	luSI
MAM03625d	Glycyl-Histidyl-Lysine	C14H25N6O4	1.0	d
MAM03625lu	Glycyl-Histidyl-Lysine	C14H25N6O4	1.0	lu
MAM03625luSI	Glycyl-Histidyl-Lysine	C14H25N6O4	1.0	luSI
MAM03627d	Glycyl-Lysyl-Cysteine	C11H23N4O4S	1.0	d
MAM03627lu	Glycyl-Lysyl-Cysteine	C11H23N4O4S	1.0	lu
MAM03627luSI	Glycyl-Lysyl-Cysteine	C11H23N4O4S	1.0	luSI
MAM03628d	Glycyl-Lysyl-Phenylalanine	C17H27N4O4	1.0	d
MAM03628lu	Glycyl-Lysyl-Phenylalanine	C17H27N4O4	1.0	lu
MAM03628luSI	Glycyl-Lysyl-Phenylalanine	C17H27N4O4	1.0	luSI
MAM03632d	Glycyl-Tyrosyl-Lysine	C17H27N4O5	1.0	d
MAM03632lu	Glycyl-Tyrosyl-Lysine	C17H27N4O5	1.0	lu
MAM03632luSI	Glycyl-Tyrosyl-Lysine	C17H27N4O5	1.0	luSI
MAM03633d	Glycyl-Valyl-Histidine	C13H21N5O4	0.0	d
MAM03633lu	Glycyl-Valyl-Histidine	C13H21N5O4	0.0	lu
MAM03633luSI	Glycyl-Valyl-Histidine	C13H21N5O4	0.0	luSI
MAM03662d	Histidyl-Arginyl-Cysteine	C15H27N8O4S	1.0	d
MAM03662lu	Histidyl-Arginyl-Cysteine	C15H27N8O4S	1.0	lu
MAM03662luSI	Histidyl-Arginyl-Cysteine	C15H27N8O4S	1.0	luSI
MAM03663d	Histidyl-Arginyl-Serine	C15H27N8O5	1.0	d
MAM03663lu	Histidyl-Arginyl-Serine	C15H27N8O5	1.0	lu
MAM03663luSI	Histidyl-Arginyl-Serine	C15H27N8O5	1.0	luSI
MAM03664d	Histidyl-Aspartate	C10H13N4O5	-1.0	d
MAM03664lu	Histidyl-Aspartate	C10H13N4O5	-1.0	lu
MAM03664luSI	Histidyl-Aspartate	C10H13N4O5	-1.0	luSI
MAM03665d	Histidyl-Cystyl-Cysteine	C12H19N5O4S2	0.0	d
MAM03665lu	Histidyl-Cystyl-Cysteine	C12H19N5O4S2	0.0	lu
MAM03665luSI	Histidyl-Cystyl-Cysteine	C12H19N5O4S2	0.0	luSI
MAM03666d	Histidyl-Glutaminyl-Alanine	C14H22N6O5	0.0	d
MAM03666lu	Histidyl-Glutaminyl-Alanine	C14H22N6O5	0.0	lu
MAM03666luSI	Histidyl-Glutaminyl-Alanine	C14H22N6O5	0.0	luSI
MAM03667d	Histidyl-Glutamate	C11H15N4O5	-1.0	d
MAM03667lu	Histidyl-Glutamate	C11H15N4O5	-1.0	lu
MAM03667luSI	Histidyl-Glutamate	C11H15N4O5	-1.0	luSI
MAM03668d	Histidyl-Glutamyl-Glutamine	C16H23N6O7	-1.0	d
MAM03668lu	Histidyl-Glutamyl-Glutamine	C16H23N6O7	-1.0	lu
MAM03668luSI	Histidyl-Glutamyl-Glutamine	C16H23N6O7	-1.0	luSI
MAM03669d	Histidyl-Lysyl-Lysine	C14H25N6O4	1.0	d
MAM03669lu	Histidyl-Lysyl-Lysine	C14H25N6O4	1.0	lu
MAM03669luSI	Histidyl-Lysyl-Lysine	C14H25N6O4	1.0	luSI
MAM03670d	Histidyl-Histidyl-Lysine	C18H29N8O4	1.0	d
MAM03670lu	Histidyl-Histidyl-Lysine	C18H29N8O4	1.0	lu
MAM03670luSI	Histidyl-Histidyl-Lysine	C18H29N8O4	1.0	luSI
MAM03671d	Histidyl-Lysyl-Alanine	C15H27N6O4	1.0	d
MAM03671lu	Histidyl-Lysyl-Alanine	C15H27N6O4	1.0	lu
MAM03671luSI	Histidyl-Lysyl-Alanine	C15H27N6O4	1.0	luSI
MAM03672d	Histidyl-Lysyl-Glutamate	C17H28N6O6	0.0	d
MAM03672lu	Histidyl-Lysyl-Glutamate	C17H28N6O6	0.0	lu
MAM03672luSI	Histidyl-Lysyl-Glutamate	C17H28N6O6	0.0	luSI
MAM03673d	Histidyl-Lysyl-Isoleucine	C18H33N6O4	1.0	d
MAM03673lu	Histidyl-Lysyl-Isoleucine	C18H33N6O4	1.0	lu
MAM03673luSI	Histidyl-Lysyl-Isoleucine	C18H33N6O4	1.0	luSI
MAM03674d	Histidyl-Lysyl-Threonine	C16H29N6O5	1.0	d
MAM03674lu	Histidyl-Lysyl-Threonine	C16H29N6O5	1.0	lu
MAM03674luSI	Histidyl-Lysyl-Threonine	C16H29N6O5	1.0	luSI
MAM03675d	Histidyl-Lysyl-Valine	C17H31N6O4	1.0	d
MAM03675lu	Histidyl-Lysyl-Valine	C17H31N6O4	1.0	lu
MAM03675luSI	Histidyl-Lysyl-Valine	C17H31N6O4	1.0	luSI
MAM03676d	Histidyl-Methionine	C11H18N4O3S	0.0	d
MAM03676lu	Histidyl-Methionine	C11H18N4O3S	0.0	lu
MAM03676luSI	Histidyl-Methionine	C11H18N4O3S	0.0	luSI
MAM03677d	Histidyl-Methionyl-Glutamine	C16H26N6O5S	0.0	d
MAM03677lu	Histidyl-Methionyl-Glutamine	C16H26N6O5S	0.0	lu
MAM03677luSI	Histidyl-Methionyl-Glutamine	C16H26N6O5S	0.0	luSI
MAM03678d	Histidyl-Phenylalanyl-Arginine	C21H31N8O4	1.0	d
MAM03678lu	Histidyl-Phenylalanyl-Arginine	C21H31N8O4	1.0	lu
MAM03678luSI	Histidyl-Phenylalanyl-Arginine	C21H31N8O4	1.0	luSI
MAM03679d	Histidyl-Prolyl-Lysine	C17H29N6O4	1.0	d
MAM03679lu	Histidyl-Prolyl-Lysine	C17H29N6O4	1.0	lu
MAM03679luSI	Histidyl-Prolyl-Lysine	C17H29N6O4	1.0	luSI
MAM03680d	Histidyl-Tryptophanyl-Histidine	C23H26N8O4	0.0	d
MAM03680lu	Histidyl-Tryptophanyl-Histidine	C23H26N8O4	0.0	lu
MAM03680luSI	Histidyl-Tryptophanyl-Histidine	C23H26N8O4	0.0	luSI
MAM03693d	Isoleucyl-Arginyl-Isoleucine	C18H37N6O4	1.0	d
MAM03693lu	Isoleucyl-Arginyl-Isoleucine	C18H37N6O4	1.0	lu
MAM03693luSI	Isoleucyl-Arginyl-Isoleucine	C18H37N6O4	1.0	luSI
MAM03694d	Isoleucyl-Asparaginyl-Histidine	C16H26N6O5	0.0	d
MAM03694lu	Isoleucyl-Asparaginyl-Histidine	C16H26N6O5	0.0	lu
MAM03694luSI	Isoleucyl-Asparaginyl-Histidine	C16H26N6O5	0.0	luSI
MAM03695d	Isolecyl-Aspartate	C10H17N2O5	-1.0	d
MAM03695lu	Isolecyl-Aspartate	C10H17N2O5	-1.0	lu
MAM03695luSI	Isolecyl-Aspartate	C10H17N2O5	-1.0	luSI
MAM03696d	Isolecyl-Glutaminyl-Glutamate	C16H27N4O7	-1.0	d
MAM03696lu	Isolecyl-Glutaminyl-Glutamate	C16H27N4O7	-1.0	lu
MAM03696luSI	Isolecyl-Glutaminyl-Glutamate	C16H27N4O7	-1.0	luSI
MAM03697d	Isolecyl-Glycyl-Arginine	C14H29N6O4	1.0	d
MAM03697lu	Isolecyl-Glycyl-Arginine	C14H29N6O4	1.0	lu
MAM03697luSI	Isolecyl-Glycyl-Arginine	C14H29N6O4	1.0	luSI
MAM03698d	Isolecyl-Prolyl-Lysine	C17H33N4O4	1.0	d
MAM03698lu	Isolecyl-Prolyl-Lysine	C17H33N4O4	1.0	lu
MAM03698luSI	Isolecyl-Prolyl-Lysine	C17H33N4O4	1.0	luSI
MAM03699d	Isolecyl-Seryl-Arginine	C15H31N6O5	1.0	d
MAM03699lu	Isolecyl-Seryl-Arginine	C15H31N6O5	1.0	lu
MAM03699luSI	Isolecyl-Seryl-Arginine	C15H31N6O5	1.0	luSI
MAM03700d	Isolecyl-Tryptophanyl-Tyrosine	C26H32N4O5	0.0	d
MAM03700lu	Isolecyl-Tryptophanyl-Tyrosine	C26H32N4O5	0.0	lu
MAM03700luSI	Isolecyl-Tryptophanyl-Tyrosine	C26H32N4O5	0.0	luSI
MAM03711d	Leucyl-Alanyl-Arginine	C15H31N6O4	1.0	d
MAM03711lu	Leucyl-Alanyl-Arginine	C15H31N6O4	1.0	lu
MAM03711luSI	Leucyl-Alanyl-Arginine	C15H31N6O4	1.0	luSI
MAM03712d	Leucyl-Asparaginyl-Aspartate	C14H23N4O7	-1.0	d
MAM03712lu	Leucyl-Asparaginyl-Aspartate	C14H23N4O7	-1.0	lu
MAM03712luSI	Leucyl-Asparaginyl-Aspartate	C14H23N4O7	-1.0	luSI
MAM03713d	Leucyl-Aspartyl-Lysine	C16H30N4O6	0.0	d
MAM03713lu	Leucyl-Aspartyl-Lysine	C16H30N4O6	0.0	lu
MAM03713luSI	Leucyl-Aspartyl-Lysine	C16H30N4O6	0.0	luSI
MAM03716d	Leucyl-Leucyl-Tryptophan	C23H34N4O4	0.0	d
MAM03716lu	Leucyl-Leucyl-Tryptophan	C23H34N4O4	0.0	lu
MAM03716luSI	Leucyl-Leucyl-Tryptophan	C23H34N4O4	0.0	luSI
MAM03717d	Leucyl-Proline	C11H20N2O3	0.0	d
MAM03717lu	Leucyl-Proline	C11H20N2O3	0.0	lu
MAM03717luSI	Leucyl-Proline	C11H20N2O3	0.0	luSI
MAM03718d	Leucyl-Prolyl-Arginine	C17H33N6O4	1.0	d
MAM03718lu	Leucyl-Prolyl-Arginine	C17H33N6O4	1.0	lu
MAM03718luSI	Leucyl-Prolyl-Arginine	C17H33N6O4	1.0	luSI
MAM03719d	Leucyl-Seryl-Tryptophan	C20H28N4O5	0.0	d
MAM03719lu	Leucyl-Seryl-Tryptophan	C20H28N4O5	0.0	lu
MAM03719luSI	Leucyl-Seryl-Tryptophan	C20H28N4O5	0.0	luSI
MAM03720d	Leucyl-Tryptophan	C17H23N3O3	0.0	d
MAM03720lu	Leucyl-Tryptophan	C17H23N3O3	0.0	lu
MAM03720luSI	Leucyl-Tryptophan	C17H23N3O3	0.0	luSI
MAM03721d	Leucyl-Tryptophanyl-Arginine	C23H36N7O4	1.0	d
MAM03721lu	Leucyl-Tryptophanyl-Arginine	C23H36N7O4	1.0	lu
MAM03721luSI	Leucyl-Tryptophanyl-Arginine	C23H36N7O4	1.0	luSI
MAM03722d	Leucyl-Tyrosyl-Tyrosine	C24H31N3O6	0.0	d
MAM03722lu	Leucyl-Tyrosyl-Tyrosine	C24H31N3O6	0.0	lu
MAM03722luSI	Leucyl-Tyrosyl-Tyrosine	C24H31N3O6	0.0	luSI
MAM03723d	Leucyl-Valine	C11H22N2O3	0.0	d
MAM03723lu	Leucyl-Valine	C11H22N2O3	0.0	lu
MAM03723luSI	Leucyl-Valine	C11H22N2O3	0.0	luSI
MAM03738d	Lysyl-Arginyl-Leucine	C18H38N7O4	2.0	d
MAM03738lu	Lysyl-Arginyl-Leucine	C18H38N7O4	2.0	lu
MAM03738luSI	Lysyl-Arginyl-Leucine	C18H38N7O4	2.0	luSI
MAM03739d	Lysyl-Cysteinyl-Histidine	C15H27N6O4S	1.0	d
MAM03739lu	Lysyl-Cysteinyl-Histidine	C15H27N6O4S	1.0	lu
MAM03739luSI	Lysyl-Cysteinyl-Histidine	C15H27N6O4S	1.0	luSI
MAM03740d	Lysyl-Glutaminyl-Phenylalanine	C20H32N5O5	1.0	d
MAM03740lu	Lysyl-Glutaminyl-Phenylalanine	C20H32N5O5	1.0	lu
MAM03740luSI	Lysyl-Glutaminyl-Phenylalanine	C20H32N5O5	1.0	luSI
MAM03741d	Lysyl-Glutamyl-Glutamate	C16H27N4O8	-1.0	d
MAM03741lu	Lysyl-Glutamyl-Glutamate	C16H27N4O8	-1.0	lu
MAM03741luSI	Lysyl-Glutamyl-Glutamate	C16H27N4O8	-1.0	luSI
MAM03742d	Lysyl-Lysyl-Lysine	C18H41N6O4	3.0	d
MAM03742lu	Lysyl-Lysyl-Lysine	C18H41N6O4	3.0	lu
MAM03742luSI	Lysyl-Lysyl-Lysine	C18H41N6O4	3.0	luSI
MAM03743d	Lysyl-Phenylalanyl-Isoleucine	C21H35N4O4	1.0	d
MAM03743lu	Lysyl-Phenylalanyl-Isoleucine	C21H35N4O4	1.0	lu
MAM03743luSI	Lysyl-Phenylalanyl-Isoleucine	C21H35N4O4	1.0	luSI
MAM03744d	Lysyl-Tryptophanyl-Arginine	C23H38N8O4	2.0	d
MAM03744lu	Lysyl-Tryptophanyl-Arginine	C23H38N8O4	2.0	lu
MAM03744luSI	Lysyl-Tryptophanyl-Arginine	C23H38N8O4	2.0	luSI
MAM03745d	Lysyl-Tyrosyl-Isoleucine	C21H35N4O5	1.0	d
MAM03745lu	Lysyl-Tyrosyl-Isoleucine	C21H35N4O5	1.0	lu
MAM03745luSI	Lysyl-Tyrosyl-Isoleucine	C21H35N4O5	1.0	luSI
MAM03746d	Lysyl-Valyl-Phenylalanine	C20H33N4O4	1.0	d
MAM03746lu	Lysyl-Valyl-Phenylalanine	C20H33N4O4	1.0	lu
MAM03746luSI	Lysyl-Valyl-Phenylalanine	C20H33N4O4	1.0	luSI
MAM03747d	Lysyl-Valyl-Tryptophan	C22H34N5O4	1.0	d
MAM03747lu	Lysyl-Valyl-Tryptophan	C22H34N5O4	1.0	lu
MAM03747luSI	Lysyl-Valyl-Tryptophan	C22H34N5O4	1.0	luSI
MAM03760d	Methionyl-Arginyl-Leucine	C17H35N6O4S	1.0	d
MAM03760lu	Methionyl-Arginyl-Leucine	C17H35N6O4S	1.0	lu
MAM03760luSI	Methionyl-Arginyl-Leucine	C17H35N6O4S	1.0	luSI
MAM03761d	Methionyl-Asparaginyl-Tyrosine	C18H26N4O6S	0.0	d
MAM03761lu	Methionyl-Asparaginyl-Tyrosine	C18H26N4O6S	0.0	lu
MAM03761luSI	Methionyl-Asparaginyl-Tyrosine	C18H26N4O6S	0.0	luSI
MAM03762d	Methionyl-Glutaminyl-Tyrosine	C19H28N4O6S	0.0	d
MAM03762lu	Methionyl-Glutaminyl-Tyrosine	C19H28N4O6S	0.0	lu
MAM03762luSI	Methionyl-Glutaminyl-Tyrosine	C19H28N4O6S	0.0	luSI
MAM03763d	Methionyl-Glycyl-Arginine	C13H27N6O4S	1.0	d
MAM03763lu	Methionyl-Glycyl-Arginine	C13H27N6O4S	1.0	lu
MAM03763luSI	Methionyl-Glycyl-Arginine	C13H27N6O4S	1.0	luSI
MAM03764d	Methionyl-Histidyl-Lysine	C17H31N6O4S	1.0	d
MAM03764lu	Methionyl-Histidyl-Lysine	C17H31N6O4S	1.0	lu
MAM03764luSI	Methionyl-Histidyl-Lysine	C17H31N6O4S	1.0	luSI
MAM03767d	Methionyl-Methionyl-Isoleucine	C16H31N3O4S2	0.0	d
MAM03767lu	Methionyl-Methionyl-Isoleucine	C16H31N3O4S2	0.0	lu
MAM03767luSI	Methionyl-Methionyl-Isoleucine	C16H31N3O4S2	0.0	luSI
MAM03768d	Methionyl-Phenylalanyl-Arginine	C20H33N6O4S	1.0	d
MAM03768lu	Methionyl-Phenylalanyl-Arginine	C20H33N6O4S	1.0	lu
MAM03768luSI	Methionyl-Phenylalanyl-Arginine	C20H33N6O4S	1.0	luSI
MAM03769d	Methionyl-Tryptophanyl-Phenylalanine	C25H30N4O4S	0.0	d
MAM03769lu	Methionyl-Tryptophanyl-Phenylalanine	C25H30N4O4S	0.0	lu
MAM03769luSI	Methionyl-Tryptophanyl-Phenylalanine	C25H30N4O4S	0.0	luSI
MAM03864d	Phenylalanyl-Asparaginyl-Methionine	C18H26N4O5S	0.0	d
MAM03864lu	Phenylalanyl-Asparaginyl-Methionine	C18H26N4O5S	0.0	lu
MAM03864luSI	Phenylalanyl-Asparaginyl-Methionine	C18H26N4O5S	0.0	luSI
MAM03865d	Phenylalanyl-Aspartate	C13H15N2O5	-1.0	d
MAM03865lu	Phenylalanyl-Aspartate	C13H15N2O5	-1.0	lu
MAM03865luSI	Phenylalanyl-Aspartate	C13H15N2O5	-1.0	luSI
