Met_id	Met_old_id	Met_name	Met_compartment	Met_charge	Met_formula
MAM02159fe	hxan[fe]	Hypoxanthine	fe	0	C5H4N4O
MAM02384fe	idour[fe]	Iduronic acid	fe	-1	C6H9O7
MAM02184fe	ile_L[fe]	L-Isoleucine	fe	0	C6H13NO2
MAM02169fe	ind3ac[fe]	Indoleacetic acid	fe	-1	C10H8NO2
MAM02171fe	inost[fe]	myo-Inositol	fe	0	C6H12O6
MAM02170fe	ins[fe]	Inosine	fe	0	C10H12N4O5
MAM03706fe	ivcrn[fe]	Isovaleryl Carnitine	fe	0	C12H23NO4
MAM02200fe	k[fe]	Potassium	fe	1	K
MAM02288fe	ksii_core2[fe]	Keratan Sulfate Ii (Core 2-Linked)	fe	-4	C81H129N6O67S3X
MAM01716fe	lac_D[fe]	D-Lactic acid	fe	-1	C3H5O3
MAM02403fe	lac_L[fe]	L-Lactic acid	fe	-1	C3H5O3
MAM02336fe	lanost[fe]	Lanosterin	fe	0	C30H50O
MAM02332fe	lcts[fe]	Alpha-Lactose	fe	0	C12H22O11
MAM02360fe	leu_L[fe]	L-Leucine	fe	0	C6H13NO2
MAM02426fe	lys_L[fe]	L-Lysine	fe	1	C6H15N2O2
MAM02439fe	mal_L[fe]	L-Malic acid	fe	-2	C4H4O5
MAM02450fe	malt[fe]	D-Maltose	fe	0	C12H22O11
MAM02447fe	malthx[fe]	Maltohexaose	fe	0	C36H62O31
MAM02452fe	malttr[fe]	Maltotriose	fe	0	C18H32O16
MAM02453fe	man[fe]	D-Mannose	fe	0	C6H12O6
MAM02470fe	meoh[fe]	Methanol	fe	0	CH4O1
MAM02471fe	met_L[fe]	L-Methionine	fe	0	C5H11NO2S
MAM03774fe	mqn7[fe]	Menaquinone-7	fe	0	C46H64O2
MAM03775fe	mqn8[fe]	Menaquinone-8	fe	0	C51H72O2
MAM02519fe	na1[fe]	Sodium	fe	1	Na
MAM02586fe	nac[fe]	Nicotinic acid	fe	-1	C6H4NO2
MAM02583fe	ncam[fe]	Niacinamide	fe	0	C6H6N2O
MAM02579fe	nh4[fe]	Ammonia	fe	1	H4N
MAM02609fe	no[fe]	Nitric oxide	fe	0	NO
MAM02588fe	no2[fe]	Nitrite	fe	-1	NO2
MAM02630fe	o2[fe]	Oxygen	fe	0	O2
MAM02633fe	oaa[fe]	Oxalacetic acid	fe	-2	C4H2O5
MAM02938fe	ocdca[fe]	Stearic acid	fe	-1	C18H35O2
MAM02646fe	ocdcea[fe]	Oleic acid	fe	-1	C18H33O2
MAM02658fe	orn[fe]	Ornithine	fe	1	C5H13N2O2
MAM02661fe	oxa[fe]	Oxalic acid	fe	-2	C2O4
MAM02720fe	pac[fe]	Phenylacetic acid	fe	-1	C8H7O2
MAM03836fe	pcresol[fe]	p-Cresol	fe	-1	C7H7O
MAM02657fe	pcrn[fe]	Propionylcarnitine	fe	0	C10H19NO4
MAM03851fe	pect[fe]	Pectin	fe	-1	C2535H3509O2535
MAM03852fe	pectindchac[fe]	Pectin-Deoxycholic Acid Complex	fe	-1	C2559H3549O2539
MAM03853fe	pectingchol[fe]	Pectin-Glycocholate Complex	fe	0	C2561H3553NO2541
MAM03854fe	pectintchol[fe]	Pectin-Taurocholic Acid Complex	fe	0	C2561H3555NO2542S
MAM02724fe	phe_L[fe]	L-Phenylalanine	fe	0	C9H11NO2
MAM02049fe	pheme[fe]	Heme	fe	-2	C34H30FeN4O4
MAM02725fe	phpyr[fe]	Phenylpyruvic acid	fe	-1	C9H7O3
MAM02751fe	pi[fe]	Phosphate	fe	-2	HO4P
MAM02680fe	pnto_R[fe]	Pantothenic acid	fe	-1	C9H16NO5
MAM02772fe	ppa[fe]	Propionic acid	fe	-1	C3H5O2
MAM02759fe	ppi[fe]	Pyrophosphate	fe	-3	HO7P2
MAM02770fe	pro_L[fe]	L-Proline	fe	0	C5H9NO2
MAM02806fe	prpp[fe]	Phosphoribosyl pyrophosphate	fe	-5	C5H8O14P3
MAM03908fe	psylchol[fe]	Psillium-Glycocholic Acid Complex	fe	0	C9642032H15428743NO8667420
MAM03909fe	psyltchol[fe]	Psyllium-Taurocholic Acid Complex	fe	0	C9642032H15428745NO8667421S
MAM03910fe	psyltdechol[fe]	Psyllium-Taurodeoxycholic Acid Complex	fe	-1	C9642032H15428744NO8667420S
MAM02812fe	ptrc[fe]	Putrescine	fe	2	C4H14N2
MAM02815fe	pydam[fe]	Pyridoxamine	fe	1	C8H13N2O2
MAM02813fe	pydx[fe]	Pyridoxal	fe	0	C8H9NO3
MAM02817fe	pydxn[fe]	Pyridoxine	fe	0	C8H11NO3
MAM02819fe	pyr[fe]	Pyruvic acid	fe	-1	C3H3O3
MAM02843fe	rib_D[fe]	D-Ribose	fe	0	C5H10O5
MAM02842fe	ribflv[fe]	Riboflavin	fe	0	C17H20N4O6
MAM02907fe	sTn_antigen[fe]	Sialyl-Tn Antigen	fe	-1	C19H30N2O13X
MAM01682fe	sbt_D[fe]	Sorbitol	fe	0	C6H14O6
MAM02896fe	ser_L[fe]	L-Serine	fe	0	C3H7NO3
MAM02949fe	so3[fe]	Sulfite	fe	-2	O3S
MAM02946fe	so4[fe]	Sulfate	fe	-2	O4S
MAM02923fe	spmd[fe]	Spermidine	fe	3	C7H22N3
MAM02936fe	strch1[fe]	"""Starch, Structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"""	fe	0	C66H112O56
MAM02937fe	strch2[fe]	"""Starch, Structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})"""	fe	0	C18H32O16
MAM02943fe	succ[fe]	Succinic acid	fe	-2	C4H4O4
MAM02945fe	sucr[fe]	Sucrose	fe	0	C12H22O11
MAM02961fe	taur[fe]	Taurine	fe	0	C2H7NO3S
MAM03981fe	thexdd[fe]	"""7Z,10Z-Hexadecadienoic Acid"""	fe	-1	C16H27O2
MAM02982fe	thm[fe]	Thiamine	fe	1	C12H17N4OS
MAM02993fe	thr_L[fe]	L-Threonine	fe	0	C4H9NO3
MAM02996fe	thymd[fe]	Thymidine	fe	0	C10H14N2O5
MAM03039fe	tre[fe]	Trehalose	fe	0	C12H22O11
MAM03089fe	trp_L[fe]	L-Tryptophan	fe	0	C11H12N2O2
MAM02991fe	tsul[fe]	Thiosulfate	fe	-2	O3S2
MAM02494fe	ttdca[fe]	Myristic acid	fe	-1	C14H27O2
MAM03099fe	tym[fe]	Tyramine	fe	1	C8H12NO
MAM03101fe	tyr_L[fe]	L-Tyrosine	fe	0	C9H11NO3
MAM03118fe	ura[fe]	Uracil	fe	0	C4H4N2O2
MAM03121fe	urea[fe]	Urea	fe	0	CH4N2O
MAM03123fe	uri[fe]	Uridine	fe	0	C9H12N2O6
MAM03135fe	val_L[fe]	L-Valine	fe	0	C5H11NO2
MAM03142fe	vitd3[fe]	Vitamin D3	fe	0	C27H44O
MAM03148fe	xan[fe]	Xanthine	fe	0	C5H4N4O2
MAM01446fe	xoltri24[fe]	"""(24S)-7Alpha,24-Dihydroxycholesterol"""	fe	0	C27H46O3
MAM03149fe	xtsn[fe]	Xanthosine	fe	0	C10H12N4O6
MAM01758fe	xyl_D[fe]	D-Xylose	fe	0	C5H10O5
Liver_MAM02046bdL	Liver_hco3[bdL]	Hydrogen carbonate	bdL	-1	CHO3
Liver_MAM02519bdL	Liver_na1[bdL]	Sodium	bdL	1	Na
Liver_MAM02039bdL	Liver_h[bdL]	Hydrogen Ion	bdL	1	H
Liver_MAM00654bdL	Liver_2hyoxplac[bdL]	Ortho-Hydroxyphenylacetic acid	bdL	-1	C8H7O3
Liver_MAM00729bdL	Liver_34dhpha[bdL]	"""3,4-Dihydroxybenzeneacetic acid"""	bdL	-1	C8H7O4
Liver_MAM00995bdL	Liver_4hbz[bdL]	4-Hydroxybenzoic acid	bdL	-1	C7H5O3
Liver_MAM01442bdL	Liver_cl[bdL]	Chloride ion	bdL	-1	Cl
Liver_MAM00970bdL	Liver_4abut[bdL]	gamma-Aminobutyric acid	bdL	0	C4H9NO2
Liver_MAM02525bdL	Liver_acgal[bdL]	N-Acetylgalactosamine	bdL	0	C8H15NO6
Liver_MAM02536bdL	Liver_acglu[bdL]	N-Acetylglutamic acid	bdL	-2	C7H9NO5
Liver_MAM02634bdL	Liver_acrn[bdL]	L-Acetylcarnitine	bdL	0	C9H17NO4
Liver_MAM02579bdL	Liver_nh4[bdL]	Ammonia	bdL	1	H4N
Liver_MAM00516bdL	Liver_ak2lgchol_hs[bdL]	LysoPC(O-18:0)	bdL	0	C10H21O5NPFULLR
Liver_MAM01313bdL	Liver_alltn[bdL]	Allantoin	bdL	0	C4H6N4O3
Liver_MAM02877bdL	Liver_amet[bdL]	S-Adenosylmethionine	bdL	1	C15H23N6O5S
Liver_MAM01965bdL	Liver_glc_D[bdL]	D-Glucose	bdL	0	C6H12O6
Liver_MAM01362bdL	Liver_arachd[bdL]	Arachidonic acid	bdL	-1	C20H31O2
Liver_MAM01771bdL	Liver_arach[bdL]	Arachidic acid	bdL	-1	C20H39O2
Liver_MAM03201bdL	Liver_3bcrn[bdL]	3-Hydroxy Butyryl Carnitine	bdL	0	C11H21NO5
Liver_MAM01988bdL	Liver_gchola[bdL]	Glycocholic acid	bdL	0	C26H43NO6
Liver_MAM02963bdL	Liver_tchola[bdL]	Taurocholic acid	bdL	0	C26H45NO7S
Liver_MAM02964bdL	Liver_tdechola[bdL]	Taurodeoxycholic acid	bdL	-1	C26H44NO6S
Liver_MAM01397bdL	Liver_bildglcur[bdL]	Bilirubin diglucuronide	bdL	-2	C45H50N4O18
Liver_MAM01398bdL	Liver_bilglcur[bdL]	Mono(Glucosyluronic Acid)Bilirubin	bdL	-2	C39H42N4O12
Liver_MAM01396bdL	Liver_bilirub[bdL]	Bilirubin	bdL	-2	C33H34N4O6
Liver_MAM01410bdL	Liver_but[bdL]	Butyric acid	bdL	-1	C4H7O2
Liver_MAM01380bdL	Liver_bz[bdL]	Benzoic acid	bdL	-1	C7H5O2
Liver_MAM00745bdL	Liver_dchac[bdL]	Deoxycholic acid	bdL	-1	C24H39O4
Liver_MAM03488bdL	Liver_c10crn[bdL]	Decanoylcarnitine	bdL	0	C17H33NO4
Liver_MAM03489bdL	Liver_c10dc[bdL]	Sebacoyl Carnitine	bdL	-1	C17H30NO6
Liver_MAM03490bdL	Liver_c12dc[bdL]	Dodecanedioyl Carnitine	bdL	-1	C19H34NO6
Liver_MAM03264bdL	Liver_3tetd7ecoacrn[bdL]	3-Hydroxy Tetradecenoyl-7-Carnitine	bdL	0	C21H39NO5
Liver_MAM03268bdL	Liver_3ttetddcoacrn[bdL]	"""3-Hydroxy Trans5,8Tetradecadienoyl Carnitine"""	bdL	0	C21H37NO5
Liver_MAM03266bdL	Liver_3thexddcoacrn[bdL]	"""3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine"""	bdL	0	C23H41NO5
Liver_MAM03493bdL	Liver_c16dc[bdL]	Hexadecanedioic Acid Mono-L-Carnitine Ester	bdL	-1	C23H42NO6
Liver_MAM02443bdL	Liver_c3dc[bdL]	Malonyl Carnitine	bdL	-1	C10H16NO6
Liver_MAM02635bdL	Liver_c4crn[bdL]	Butyrylcarnitine	bdL	0	C11H21NO4
Liver_MAM03495bdL	Liver_c4dc[bdL]	Succinyl Carnitine	bdL	-1	C11H18NO6
Liver_MAM03497bdL	Liver_c5dc[bdL]	Glutaryl Carnitine	bdL	0	C12H21NO6
Liver_MAM03498bdL	Liver_c6crn[bdL]	Hexanoyl Carnitine	bdL	0	C13H25NO4
Liver_MAM03499bdL	Liver_c6dc[bdL]	Adipoyl Carnitine	bdL	-1	C13H22NO6
Liver_MAM02409bdL	Liver_c8crn[bdL]	L-Octanoylcarnitine	bdL	0	C15H29NO4
Liver_MAM03502bdL	Liver_c8dc[bdL]	Suberyl Carnitine	bdL	-1	C15H26NO6
Liver_MAM01413bdL	Liver_ca2[bdL]	Calcium	bdL	2	Ca
Liver_MAM01445bdL	Liver_cholate[bdL]	Cholic acid	bdL	-1	C24H39O5
Liver_MAM01451bdL	Liver_xolest2_hs[bdL]	Cholesterol Ester	bdL	0	C27H45FULLR2CO2
Liver_MAM01450bdL	Liver_chsterol[bdL]	Cholesterol	bdL	0	C27H46O
Liver_MAM01833bdL	Liver_for[bdL]	Formic acid	bdL	-1	CH1O2
Liver_MAM01430bdL	Liver_crm_hs[bdL]	N-Acylsphingosine	bdL	0	C18H36NO2FULLRCO
Liver_MAM01554bdL	Liver_cspg_e[bdL]	"""Chondroitin Sulfate E (GalNac4,6Dis-Glca) Proteoglycan"""	bdL	-8	C45H63N2O54S6X
Liver_MAM02344bdL	Liver_ddca[bdL]	Dodecanoic acid	bdL	-1	C12H23O2
Liver_MAM03202bdL	Liver_3ddcrn[bdL]	3-Hydroxydodecanoylcarnitine	bdL	0	C19H37NO5
Liver_MAM03204bdL	Liver_3deccrn[bdL]	3-Hydroxydecanoylcarnitine	bdL	0	C17H33NO5
Liver_MAM01987bdL	Liver_dgchol[bdL]	Chenodeoxycholic acid glycine conjugate	bdL	0	C26H43NO5
Liver_MAM00758bdL	Liver_dhcholestanate[bdL]	"""3a,7a-Dihydroxycoprostanic acid"""	bdL	-1	C27H45O4
Liver_MAM00577bdL	Liver_dmhptcrn[bdL]	"""2,6 Dimethylheptanoyl carnitine"""	bdL	0	C16H35NO4
Liver_MAM01991bdL	Liver_dxtrn[bdL]	"""Phosphorylase-Limit Dextrin (Glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]})"""	bdL	0	C48H81O41X
Liver_MAM01786bdL	Liver_estradiolglc[bdL]	17-beta-Estradiol-3-glucuronide	bdL	0	C24H32O8
Liver_MAM01787bdL	Liver_estradiol[bdL]	Estradiol	bdL	0	C18H24O2
Liver_MAM01788bdL	Liver_estriol[bdL]	Estriol	bdL	0	C18H24O3
Liver_MAM01795bdL	Liver_estroneglc[bdL]	Estrone glucuronide	bdL	0	C24H30O8
Liver_MAM01789bdL	Liver_estrones[bdL]	Estrone sulfate	bdL	-1	C18H21O5S
Liver_MAM01796bdL	Liver_etoh[bdL]	Ethanol	bdL	0	C2H6O
Liver_MAM03217bdL	Liver_3hdececrn[bdL]	3-Hydroxyhexadecenoylcarnitine	bdL	0	C23H43NO5
Liver_MAM03219bdL	Liver_3hexdcrn[bdL]	3-Hydroxyhexadecanoylcarnitine	bdL	0	C23H45NO5
Liver_MAM03232bdL	Liver_3hpppn[bdL]	3-(3-Hydroxy-Phenyl)Propionate	bdL	-1	C9H9O3
Liver_MAM03243bdL	Liver_3ivcrn[bdL]	3-Hydroxy-Isovaleryl Carnitine	bdL	0	C12H23NO5
Liver_MAM03250bdL	Liver_3octdec2crn[bdL]	3-Hydroxyoctadecadienoylcarnitine	bdL	0	C25H45NO5
Liver_MAM03251bdL	Liver_3octdeccrn[bdL]	3-Hydroxyoctadecanoyl Carnitine	bdL	0	C25H49NO5
Liver_MAM03262bdL	Liver_3tdcrn[bdL]	3-Hydroxy-Tetradecanoyl Carnitine	bdL	0	C21H41NO5
Liver_MAM02966bdL	Liver_HC02195[bdL]	Tauroursodeoxycholate	bdL	0	C26H45NO6S
Liver_MAM02004bdL	Liver_HC02196[bdL]	Glycoursodeoxycholic acid	bdL	0	C26H43NO5
Liver_MAM02350bdL	Liver_Lcyst[bdL]	Cysteic acid	bdL	-1	C3H6NO5S
Liver_MAM03496bdL	Liver_c51crn[bdL]	Tiglyl Carnitine	bdL	0	C12H21NO4
Liver_MAM01801bdL	Liver_f1a[bdL]	F1Alpha	bdL	0	C22H37N2O15X
Liver_MAM01841bdL	Liver_fdp[bdL]	"""Fructose 1,6-bisphosphate"""	bdL	-4	C6H10O12P2
Liver_MAM01909bdL	Liver_galt[bdL]	Galactitol	bdL	0	C6H14O6
Liver_MAM01681bdL	Liver_glcr[bdL]	Glucaric acid	bdL	-2	C6H8O8
Liver_MAM01981bdL	Liver_glyald[bdL]	Glyceraldehyde	bdL	0	C3H6O3
Liver_MAM01982bdL	Liver_glyc_R[bdL]	Glyceric acid	bdL	-1	C3H5O4
Liver_MAM01998bdL	Liver_glyclt[bdL]	Glycolic acid	bdL	-1	C2H3O3
Liver_MAM01954bdL	Liver_gncore1[bdL]	"""GlcNac-Alpha-1,4-Core 1"""	bdL	0	C22H37N2O15X
Liver_MAM01955bdL	Liver_gncore2[bdL]	"""GlcNac-Alpha-1,4-Core 2"""	bdL	0	C30H50N3O20X
Liver_MAM02674bdL	Liver_hdca[bdL]	Palmitic acid	bdL	-1	C16H31O2
Liver_MAM02675bdL	Liver_hdcea[bdL]	Palmitoleic acid	bdL	-1	C16H29O2
Liver_MAM02136bdL	Liver_hom_L[bdL]	L-Homoserine	bdL	0	C4H9NO3
Liver_MAM02169bdL	Liver_ind3ac[bdL]	Indoleacetic acid	bdL	-1	C10H8NO2
Liver_MAM03706bdL	Liver_ivcrn[bdL]	Isovaleryl Carnitine	bdL	0	C12H23NO4
Liver_MAM02336bdL	Liver_lanost[bdL]	Lanosterin	bdL	0	C30H50O
Liver_MAM03715bdL	Liver_leuleu[bdL]	Leucylleucine	bdL	0	C12H24N2O3
Liver_MAM00105bdL	Liver_lneldccrn[bdL]	"""6Z,9Z-Octadecadienoylcarnitine"""	bdL	0	C25H45NO4
Liver_MAM02387bdL	Liver_lnlc[bdL]	Linoleic acid	bdL	-1	C18H31O2
Liver_MAM02389bdL	Liver_lnlnca[bdL]	Alpha-Linolenic acid	bdL	-1	C18H29O2
Liver_MAM01932bdL	Liver_lnlncg[bdL]	Gamma-Linolenic acid	bdL	-1	C18H29O2
Liver_MAM02450bdL	Liver_malt[bdL]	D-Maltose	bdL	0	C12H22O11
Liver_MAM00167bdL	Liver_mev_R[bdL]	Mevalonic acid	bdL	-1	C6H11O4
Liver_MAM02473bdL	Liver_mma[bdL]	Methylamine	bdL	1	C1H6N
Liver_MAM03772bdL	Liver_mqn10[bdL]	Menaquinone-10	bdL	0	C61H88O2
Liver_MAM03773bdL	Liver_mqn11[bdL]	Menaquinone-11	bdL	0	C66H96O2
Liver_MAM03774bdL	Liver_mqn7[bdL]	Menaquinone-7	bdL	0	C46H64O2
Liver_MAM03775bdL	Liver_mqn8[bdL]	Menaquinone-8	bdL	0	C51H72O2
Liver_MAM03776bdL	Liver_mqn9[bdL]	Menaquinone-9	bdL	0	C56H80O2
Liver_MAM02609bdL	Liver_no[bdL]	Nitric oxide	bdL	0	NO
Liver_MAM02588bdL	Liver_no2[bdL]	Nitrite	bdL	-1	NO2
Liver_MAM02938bdL	Liver_ocdca[bdL]	Stearic acid	bdL	-1	C18H35O2
Liver_MAM02646bdL	Liver_ocdcea[bdL]	Oleic acid	bdL	-1	C18H33O2
Liver_MAM02642bdL	Liver_octa[bdL]	Caprylic acid	bdL	-1	C8H15O2
Liver_MAM02639bdL	Liver_odecrn[bdL]	Oleoylcarnitine	bdL	0	C25H47NO4
Liver_MAM02684bdL	Liver_pchol_hs[bdL]	Phosphatidylcholine	bdL	0	C8H18NO4PFULLRCO2FULLR2CO2
Liver_MAM02657bdL	Liver_pcrn[bdL]	Propionylcarnitine	bdL	0	C10H19NO4
Liver_MAM02685bdL	Liver_pe_hs[bdL]	Phosphatidylethanolamine	bdL	0	C5H12NO4PFULLRCO2FULLR2CO2
Liver_MAM02715bdL	Liver_pglyc_hs[bdL]	Phosphatidylglycerol	bdL	0	C6H12O6PFULLRCO2FULLR2CO2
Liver_MAM03882bdL	Liver_phlac[bdL]	Phenyllactate	bdL	-1	C9H9O3
Liver_MAM02744bdL	Liver_phyQ[bdL]	Vitamin K1	bdL	0	C31H46O2
Liver_MAM02949bdL	Liver_so3[bdL]	Sulfite	bdL	-2	O3S
Liver_MAM02959bdL	Liver_tag_hs[bdL]	Triglyceride	bdL	0	C3H5FULLRCO2FULLR2CO2FULLR3CO2
Liver_MAM02962bdL	Liver_tdchola[bdL]	Taurochenodesoxycholic acid	bdL	0	C26H45NO6S
Liver_MAM00752bdL	Liver_thcholstoic[bdL]	"""3a,7a,12a-Trihydroxy-5b-cholestanoic acid"""	bdL	-1	C27H45O5
Liver_MAM02494bdL	Liver_ttdca[bdL]	Myristic acid	bdL	-1	C14H27O2
Liver_MAM03099bdL	Liver_tym[bdL]	Tyramine	bdL	1	C8H12NO
Liver_MAM03109bdL	Liver_udpglcur[bdL]	Uridine diphosphate glucuronic acid	bdL	-3	C15H19N2O18P2
Liver_MAM01446bdL	Liver_xoltri24[bdL]	"""(24S)-7Alpha,24-Dihydroxycholesterol"""	bdL	0	C27H46O3
Liver_MAM01447bdL	Liver_xoltri25[bdL]	"""7-a,25-Dihydroxycholesterol"""	bdL	0	C27H46O3
Liver_MAM01448bdL	Liver_xoltri27[bdL]	"""7-a,27-Dihydroxycholesterol"""	bdL	0	C27H46O3
Liver_MAM02046bpL	Liver_hco3[bpL]	Hydrogen carbonate	bpL	-1	CHO3
Liver_MAM02519bpL	Liver_na1[bpL]	Sodium	bpL	1	Na
Liver_MAM02403bpL	Liver_lac_L[bpL]	L-Lactic acid	bpL	-1	C3H5O3
Liver_MAM01892bpL	Liver_15kprostgf2[bpL]	15-Keto-Prostaglandin F2A	bpL	-1	C20H31O5
Liver_MAM00536bpL	Liver_1mncam[bpL]	1-Methylnicotinamide	bpL	1	C7H9N2O
Liver_MAM03176bpL	Liver_2h3mv[bpL]	2-Hydroxy-3-Methyl-Valerate	bpL	-1	C6H11O3
Liver_MAM02039bpL	Liver_h[bpL]	Hydrogen Ion	bpL	1	H
Liver_MAM03186bpL	Liver_2hiv[bpL]	2-Hydroxy-Isovalerate	bpL	-1	C5H9O3
Liver_MAM01306bpL	Liver_akg[bpL]	Oxoglutaric acid	bpL	-2	C5H4O5
Liver_MAM00654bpL	Liver_2hyoxplac[bpL]	Ortho-Hydroxyphenylacetic acid	bpL	-1	C8H7O3
Liver_MAM00730bpL	Liver_34dhoxpeg[bpL]	"""3,4-Dihydroxyphenylglycol"""	bpL	0	C8H10O4
Liver_MAM03197bpL	Liver_34dhpe[bpL]	Hydroxytyrosol	bpL	0	C8H10O3
Liver_MAM00729bpL	Liver_34dhpha[bpL]	"""3,4-Dihydroxybenzeneacetic acid"""	bpL	-1	C8H7O4
Liver_MAM02354bpL	Liver_34dhphe[bpL]	L-Dopa	bpL	0	C9H11NO4
Liver_MAM02360bpL	Liver_leu_L[bpL]	L-Leucine	bpL	0	C6H13NO2
Liver_MAM02142bpL	Liver_3hpp[bpL]	Hydroxypropionic acid	bpL	-1	C3H5O3
Liver_MAM02724bpL	Liver_phe_L[bpL]	L-Phenylalanine	bpL	0	C9H11NO2
Liver_MAM02477bpL	Liver_3mlda[bpL]	Methylimidazoleacetic acid	bpL	-1	C6H7N2O2
Liver_MAM00952bpL	Liver_4aabutn[bpL]	4-Acetamidobutanoic acid	bpL	-1	C6H10NO3
Liver_MAM01307bpL	Liver_ala_L[bpL]	L-Alanine	bpL	0	C3H7NO2
Liver_MAM01442bpL	Liver_cl[bpL]	Chloride ion	bpL	-1	Cl
Liver_MAM01705bpL	Liver_56dthm[bpL]	Dihydrothymine	bpL	0	C5H8N2O2
Liver_MAM01052bpL	Liver_56dura[bpL]	Dihydrouracil	bpL	0	C4H6N2O2
Liver_MAM01069bpL	Liver_5adtststerone[bpL]	Dihydrotestosterone	bpL	0	C19H30O2
Liver_MAM01100bpL	Liver_5fthf[bpL]	Folinic acid	bpL	-2	C20H21N7O7
Liver_MAM02040bpL	Liver_h2o[bpL]	Water	bpL	0	H2O
Liver_MAM01103bpL	Liver_5hoxindoa[bpL]	5-Hydroxyindoleacetic acid	bpL	-1	C10H8NO3
Liver_MAM02946bpL	Liver_so4[bpL]	Sulfate	bpL	-2	O4S
Liver_MAM01115bpL	Liver_5mthf[bpL]	5-Methyltetrahydrofolic acid	bpL	-1	C20H24N7O6
Liver_MAM01127bpL	Liver_5oxpro[bpL]	Pyroglutamic acid	bpL	-1	C5H6NO3
Liver_MAM01253bpL	Liver_acac[bpL]	Acetoacetic acid	bpL	-1	C4H5O3
Liver_MAM03096bpL	Liver_acgalfucgalacgalfuc12gal14acglcgalgluside_hs[bpL]	Type IIIA Glycolipid	bpL	0	C78H135N4O45FULLRCO
Liver_MAM03098bpL	Liver_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[bpL]	Type III Ab Glycan	bpL	0	C92H158N5O55FULLRCO
Liver_MAM02536bpL	Liver_acglu[bpL]	N-Acetylglutamic acid	bpL	-2	C7H9NO5
Liver_MAM01513bpL	Liver_chol[bpL]	Choline	bpL	1	C5H14NO
Liver_MAM00744bpL	Liver_acnacngal14acglcgalgluside_hs[bpL]	"""3',8'-LD1"""	bpL	-2	C66H111N4O38FULLRCO
Liver_MAM03138bpL	Liver_acngalacglcgal14acglcgalgluside_hs[bpL]	Vi3Neuac-Nlc6Cer	bpL	-1	C69H118N4O40FULLRCO
Liver_MAM01280bpL	Liver_adn[bpL]	Adenosine	bpL	0	C10H13N5O4
Liver_MAM02579bpL	Liver_nh4[bpL]	Ammonia	bpL	1	H4N
Liver_MAM02170bpL	Liver_ins[bpL]	Inosine	bpL	0	C10H12N4O5
Liver_MAM02871bpL	Liver_ahcys[bpL]	S-Adenosylhomocysteine	bpL	0	C14H20N6O5S
Liver_MAM00516bpL	Liver_ak2lgchol_hs[bpL]	LysoPC(O-18:0)	bpL	0	C10H21O5NPFULLR
Liver_MAM01638bpL	Liver_ala_D[bpL]	D-Alanine	bpL	0	C3H7NO2
Liver_MAM01369bpL	Liver_asn_L[bpL]	L-Asparagine	bpL	0	C4H8N2O3
Liver_MAM01628bpL	Liver_cys_L[bpL]	L-Cysteine	bpL	0	C3H7NO2S
Liver_MAM01975bpL	Liver_gln_L[bpL]	L-Glutamine	bpL	0	C5H10N2O3
Liver_MAM01986bpL	Liver_gly[bpL]	Glycine	bpL	0	C2H5NO2
Liver_MAM02896bpL	Liver_ser_L[bpL]	L-Serine	bpL	0	C3H7NO3
Liver_MAM02993bpL	Liver_thr_L[bpL]	L-Threonine	bpL	0	C4H9NO3
Liver_MAM01365bpL	Liver_arg_L[bpL]	L-Arginine	bpL	1	C6H15N4O2
Liver_MAM01313bpL	Liver_alltn[bpL]	Allantoin	bpL	0	C4H6N4O3
Liver_MAM01626bpL	Liver_cgly[bpL]	Cysteinylglycine	bpL	0	C5H10N2O3S
Liver_MAM01965bpL	Liver_glc_D[bpL]	D-Glucose	bpL	0	C6H12O6
Liver_MAM02337bpL	Liver_arab_L[bpL]	L-Arabinose	bpL	0	C5H10O5
Liver_MAM02426bpL	Liver_lys_L[bpL]	L-Lysine	bpL	1	C6H15N2O2
Liver_MAM01368bpL	Liver_ascb_L[bpL]	Ascorbic acid	bpL	-1	C6H7O6
Liver_MAM01641bpL	Liver_asp_D[bpL]	D-Aspartate	bpL	-1	C4H6NO4
Liver_MAM02200bpL	Liver_k[bpL]	Potassium	bpL	1	K
Liver_MAM01370bpL	Liver_asp_L[bpL]	L-Aspartic acid	bpL	-1	C4H6NO4
Liver_MAM02770bpL	Liver_pro_L[bpL]	L-Proline	bpL	0	C5H9NO2
Liver_MAM02751bpL	Liver_pi[bpL]	Phosphate	bpL	-2	HO4P
Liver_MAM01327bpL	Liver_avite1[bpL]	Alpha-Tocopherol	bpL	0	C29H50O2
Liver_MAM01383bpL	Liver_ala_B[bpL]	beta-Alanine	bpL	0	C3H7NO2
Liver_MAM01393bpL	Liver_glyb[bpL]	Betaine	bpL	0	C5H11NO2
Liver_MAM01910bpL	Liver_gal[bpL]	D-Galactose	bpL	0	C6H12O6
Liver_MAM01988bpL	Liver_gchola[bpL]	Glycocholic acid	bpL	0	C26H43NO6
Liver_MAM02963bpL	Liver_tchola[bpL]	Taurocholic acid	bpL	0	C26H45NO7S
